year,ssp534-over,ssp370-lowNTCF-gidden,ssp119,ssp370,ssp434,ssp460,ssp585,ssp126,ssp245,ssp370-lowNTCF-aerchemmip
2072,0.4391874632758943,0.336137403580105,0.48568108968809565,-0.009821656120442168,0.2745394765568595,0.11987607776209264,0.23286009951476372,0.48012583406531284,0.28006701929098365,0.336137403580105
2073,0.4441176181818938,0.3394330247582892,0.4886077357348865,-0.008476358278948437,0.2771535640829498,0.12468466743786544,0.23408671950397608,0.4839963807807334,0.2849502686320154,0.3394330247582892
2074,0.44878280411333055,0.34265665326133976,0.4915626187379048,-0.007081796800985529,0.27969915506228127,0.1297345399996176,0.23554026900705116,0.48781600923524215,0.2897752434023203,0.34265665326133976
2075,0.4532098585990914,0.3458110730373291,0.4945355916700842,-0.0056429003584942405,0.28218355570346154,0.13501727589735535,0.23720542064701933,0.49159379619124666,0.2945701488571559,0.3458110730373291
2076,0.45741763187809886,0.3488992631723518,0.49752635186732574,-0.004163940611728201,0.28461131997425365,0.14051078620752522,0.2390573596557915,0.4953354903114442,0.2993372735489682,0.3488992631723518
2077,0.4614297909564291,0.3519351641663741,0.500530053727482,-0.002647254627068385,0.2869909470011467,0.1462001254604497,0.2410803391869063,0.499042812246419,0.3040837601743764,0.3519351641663741
2078,0.46526650880798565,0.35492123541997794,0.5035488461957609,-0.0010968597239033873,0.28932856898417586,0.1520776473685208,0.2432621054843695,0.5027231163882222,0.3088103170870639,0.35492123541997794
2079,0.4689449934848437,0.357865896335753,0.5065831728218558,0.00048524819501705174,0.2916228805626699,0.1581333258142471,0.24559055830124493,0.5063826158770315,0.31352928892688503,0.357865896335753
2080,0.4724756599832104,0.360772178374086,0.5096314446008463,0.002103276733538384,0.2938818579422676,0.16434379123278753,0.24805359597403243,0.510017999293211,0.3182479378819282,0.360772178374086
2081,0.4757786900922323,0.3636190292238586,0.5126312184833454,0.0037085795911709907,0.2964170821533009,0.1705433404289758,0.25077048250959116,0.5135764099831033,0.32302220856801567,0.3636190292238586
2082,0.4788774947669862,0.36640889276944527,0.5155893399256327,0.005301627649743623,0.29921014307589516,0.17672708684631,0.25372191870956184,0.5170641616880784,0.32784091720076447,0.36640889276944527
2083,0.48178841811473344,0.3691490629466819,0.5185080194333598,0.006882557944530632,0.30223957220069875,0.18289672288566194,0.256892899813974,0.520488634233965,0.3327024349958268,0.3691490629466819
2084,0.48452988575143396,0.37184072484792363,0.5213959432680911,0.008449472799091584,0.305486012504835,0.18906080719155183,0.2602658150424759,0.5238565063220608,0.3376157262288497,0.37184072484792363
2085,0.48711371643703605,0.3744963808891746,0.5242521122476542,0.010010375157843754,0.3089268053949281,0.19521454142152228,0.2638271496984752,0.5271736333796205,0.3425792260002103,0.3744963808891746
2086,0.4895585714534264,0.3771172274780878,0.527081223241791,0.011558618526979147,0.31255763463186237,0.2013683038099694,0.26756633199279545,0.5304431340205965,0.34759340608603845,0.3771172274780878
2087,0.4918739680269692,0.3797014540949287,0.5298837421463868,0.013092706110314323,0.3163763384222261,0.20752496982219903,0.27146264318150387,0.5336694000848508,0.3526566962045225,0.3797014540949287
2088,0.4940724149555151,0.382260219002057,0.5326622182776642,0.01462320341859391,0.3203535882180906,0.21369170637218715,0.2755021972748094,0.5368575339681155,0.3577585737508321,0.382260219002057
2089,0.49616453319492826,0.38478602334449585,0.5354157985922854,0.016147668269246962,0.3244848076675335,0.2198762219925383,0.27968379735969545,0.5400097071235436,0.3629093607905462,0.38478602334449585
2090,0.4981572886850645,0.3872931676973716,0.5381471548848543,0.017672433822012112,0.3287629228121326,0.2260814618433784,0.28399740302830845,0.5431238621337191,0.3680977730509867,0.3872931676973716
2091,0.5000183365496157,0.3897837973891335,0.5409253073585764,0.019283024042010766,0.33307647223889597,0.23206450980398352,0.2884992526880884,0.5462974317839016,0.3730464449848365,0.3897837973891335
2092,0.5017575544749431,0.3922605016348838,0.5437440028437401,0.020975548764221252,0.3374150948270578,0.23784892122718482,0.29317131242654226,0.5495101475013126,0.3777799777392946,0.3922605016348838
2093,0.503388110269632,0.39472060900408334,0.546598820726691,0.02273300016916524,0.3417863489508754,0.24346068215712213,0.29800813291313594,0.5527535526353937,0.3823179074034564,0.39472060900408334
2094,0.5049202983424359,0.397171464252976,0.5494888994067957,0.024563579218371157,0.3461908944113188,0.24891313320194364,0.30299286009420096,0.5560162163956804,0.38668040203622644,0.397171464252976
2095,0.5063627173413142,0.39961423081606967,0.5524076928053341,0.02645333140257977,0.35063112218386916,0.2542207559558116,0.3081151038256941,0.5592901720724597,0.3908849089434229,0.39961423081606967
2096,0.5077243185033133,0.40205095495721527,0.5553480889838694,0.028407534454261918,0.35510248078006973,0.2594030700900689,0.313365308275223,0.5625766766777844,0.3949451644378144,0.40205095495721527
2097,0.5090133236445717,0.40448219993740103,0.5583035373759225,0.03041571206258631,0.3596063611074569,0.2644678697196352,0.3187413416148308,0.565863772769633,0.39887681747964354,0.40448219993740103
2098,0.5102359520998208,0.4069078555865515,0.5612752284521967,0.032471399775569676,0.36415071305477476,0.2694324125759568,0.3242285318315242,0.569145916501061,0.40268671742298784,0.4069078555865515
2099,0.5113963855590216,0.40933038183536613,0.5642558025687948,0.03457604921911339,0.3687325849654635,0.2743088122484258,0.32982679303790235,0.5724157067763349,0.4063883668922719,0.40933038183536613
2100,0.5124987302258821,0.4117586990438992,0.5672419603660688,0.03672047416033952,0.37335312944044813,0.27910260792501124,0.33552668065588515,0.575668702784888,0.40999178642848916,0.4117586990438992
