percentile,scenario,year,variable,Delta T
recommendation,ssp370-lowNTCF-aerchemmip,2039,ch4,0.07784868064251471
recommendation,ssp370-lowNTCF-aerchemmip,2040,ch4,0.08163934032980907
recommendation,ssp370-lowNTCF-aerchemmip,2041,ch4,0.08540794367061572
recommendation,ssp370-lowNTCF-aerchemmip,2042,ch4,0.08915454400317308
recommendation,ssp370-lowNTCF-aerchemmip,2043,ch4,0.09287967614382259
recommendation,ssp370-lowNTCF-aerchemmip,2044,ch4,0.09658422064647043
recommendation,ssp370-lowNTCF-aerchemmip,2045,ch4,0.10026846500979109
recommendation,ssp370-lowNTCF-aerchemmip,2046,ch4,0.10393310953921298
recommendation,ssp370-lowNTCF-aerchemmip,2047,ch4,0.10757830760644699
recommendation,ssp370-lowNTCF-aerchemmip,2048,ch4,0.11120464347796671
recommendation,ssp370-lowNTCF-aerchemmip,2049,ch4,0.11481218021136552
recommendation,ssp370-lowNTCF-aerchemmip,2050,ch4,0.11840103465032237
recommendation,ssp370-lowNTCF-aerchemmip,2051,ch4,0.12197133656031067
recommendation,ssp370-lowNTCF-aerchemmip,2052,ch4,0.12552607938392263
recommendation,ssp370-lowNTCF-aerchemmip,2053,ch4,0.1290691556998032
recommendation,ssp370-lowNTCF-aerchemmip,2054,ch4,0.1326030622576589
recommendation,ssp370-lowNTCF-aerchemmip,2055,ch4,0.13613006598642663
recommendation,ssp370-lowNTCF-aerchemmip,2056,ch4,0.13965105369036707
recommendation,ssp370-lowNTCF-aerchemmip,2057,ch4,0.1431666972543003
recommendation,ssp370-lowNTCF-aerchemmip,2058,ch4,0.14667710152639968
recommendation,ssp370-lowNTCF-aerchemmip,2059,ch4,0.1501819787588186
recommendation,ssp370-lowNTCF-aerchemmip,2060,ch4,0.15368150055302499
recommendation,ssp370-lowNTCF-aerchemmip,2061,ch4,0.15717504592316411
recommendation,ssp370-lowNTCF-aerchemmip,2062,ch4,0.16066331315309257
recommendation,ssp370-lowNTCF-aerchemmip,2063,ch4,0.16414645394594596
recommendation,ssp370-lowNTCF-aerchemmip,2064,ch4,0.16762537011192535
recommendation,ssp370-lowNTCF-aerchemmip,2065,ch4,0.17109957366358314
recommendation,ssp370-lowNTCF-aerchemmip,2066,ch4,0.17456910649874507
recommendation,ssp370-lowNTCF-aerchemmip,2067,ch4,0.17803360700630266
recommendation,ssp370-lowNTCF-aerchemmip,2068,ch4,0.1814924689539284
recommendation,ssp370-lowNTCF-aerchemmip,2069,ch4,0.18494560225586082
recommendation,ssp370-lowNTCF-aerchemmip,2070,ch4,0.18839184973652473
recommendation,ssp370-lowNTCF-aerchemmip,2071,ch4,0.19183111156317895
recommendation,ssp370-lowNTCF-aerchemmip,2072,ch4,0.19526369512256153
recommendation,ssp370-lowNTCF-aerchemmip,2073,ch4,0.19869096594330676
recommendation,ssp370-lowNTCF-aerchemmip,2074,ch4,0.20211356962494093
recommendation,ssp370-lowNTCF-aerchemmip,2075,ch4,0.2055312582697449
recommendation,ssp370-lowNTCF-aerchemmip,2076,ch4,0.2089445967031039
recommendation,ssp370-lowNTCF-aerchemmip,2077,ch4,0.21235290187944106
recommendation,ssp370-lowNTCF-aerchemmip,2078,ch4,0.21575604663773712
recommendation,ssp370-lowNTCF-aerchemmip,2079,ch4,0.21915359253762073
recommendation,ssp370-lowNTCF-aerchemmip,2080,ch4,0.2225448499986981
recommendation,ssp370-lowNTCF-aerchemmip,2081,ch4,0.2259293409635726
recommendation,ssp370-lowNTCF-aerchemmip,2082,ch4,0.22930206539943948
recommendation,ssp370-lowNTCF-aerchemmip,2083,ch4,0.23265542160398683
recommendation,ssp370-lowNTCF-aerchemmip,2084,ch4,0.2359842034316228
recommendation,ssp370-lowNTCF-aerchemmip,2085,ch4,0.23928494793402472
recommendation,ssp370-lowNTCF-aerchemmip,2086,ch4,0.24255552963606325
recommendation,ssp370-lowNTCF-aerchemmip,2087,ch4,0.2457944329862694
recommendation,ssp370-lowNTCF-aerchemmip,2088,ch4,0.24900164648856032
recommendation,ssp370-lowNTCF-aerchemmip,2089,ch4,0.2521772407315645
recommendation,ssp370-lowNTCF-aerchemmip,2090,ch4,0.2553216701917164
recommendation,ssp370-lowNTCF-aerchemmip,2091,ch4,0.25843568104149434
recommendation,ssp370-lowNTCF-aerchemmip,2092,ch4,0.2615202303154979
recommendation,ssp370-lowNTCF-aerchemmip,2093,ch4,0.2645774749860968
recommendation,ssp370-lowNTCF-aerchemmip,2094,ch4,0.2676086966851195
recommendation,ssp370-lowNTCF-aerchemmip,2095,ch4,0.27061492127487247
recommendation,ssp370-lowNTCF-aerchemmip,2096,ch4,0.2735979562576794
recommendation,ssp370-lowNTCF-aerchemmip,2097,ch4,0.27655818620882117
recommendation,ssp370-lowNTCF-aerchemmip,2098,ch4,0.2794969291828557
recommendation,ssp370-lowNTCF-aerchemmip,2099,ch4,0.28241486291689716
recommendation,ssp370-lowNTCF-aerchemmip,2100,ch4,0.28531254886094554
recommendation,ssp126,2019,ch4,0.0
recommendation,ssp126,2020,ch4,0.0026615261743559437
recommendation,ssp126,2021,ch4,0.0047101323473864865
recommendation,ssp126,2022,ch4,0.006190275817815394
recommendation,ssp126,2023,ch4,0.0071706257970118314
recommendation,ssp126,2024,ch4,0.0077078326811412246
recommendation,ssp126,2025,ch4,0.007848038702143012
recommendation,ssp126,2026,ch4,0.007630483481862016
recommendation,ssp126,2027,ch4,0.007087767666705158
recommendation,ssp126,2028,ch4,0.0062475314765201295
recommendation,ssp126,2029,ch4,0.005133683077531537
recommendation,ssp126,2030,ch4,0.0037668827932625937
recommendation,ssp126,2031,ch4,0.002165360801542948
recommendation,ssp126,2032,ch4,0.00035810395931362704
recommendation,ssp126,2033,ch4,-0.0016190934541740476
recommendation,ssp126,2034,ch4,-0.0037376974839077315
recommendation,ssp126,2035,ch4,-0.005977117895954398
recommendation,ssp126,2036,ch4,-0.008319635877744425
recommendation,ssp126,2037,ch4,-0.010752711123500902
recommendation,ssp126,2038,ch4,-0.013266142679895232
recommendation,ssp126,2039,ch4,-0.015851453152975425
recommendation,ssp126,2040,ch4,-0.018501957103400246
recommendation,ssp126,2041,ch4,-0.02121230070962643
recommendation,ssp126,2042,ch4,-0.023966466893228733
recommendation,ssp126,2043,ch4,-0.02674126191042031
recommendation,ssp126,2044,ch4,-0.029520145157972966
recommendation,ssp126,2045,ch4,-0.032292129573681216
recommendation,ssp126,2046,ch4,-0.035049849200892214
recommendation,ssp126,2047,ch4,-0.037788143781030015
recommendation,ssp126,2048,ch4,-0.040504042784829886
recommendation,ssp126,2049,ch4,-0.0431967933698833
recommendation,ssp126,2050,ch4,-0.045866224677084455
recommendation,ssp126,2051,ch4,-0.04851261189012368
recommendation,ssp126,2052,ch4,-0.051132675492661095
recommendation,ssp126,2053,ch4,-0.053720967366085726
recommendation,ssp126,2054,ch4,-0.056273734409961085
recommendation,ssp126,2055,ch4,-0.058789072692056576
recommendation,ssp126,2056,ch4,-0.06126704656370546
recommendation,ssp126,2057,ch4,-0.06370750871837483
recommendation,ssp126,2058,ch4,-0.06611188352085404
recommendation,ssp126,2059,ch4,-0.06848164894706904
recommendation,ssp126,2060,ch4,-0.07081832883361228
recommendation,ssp126,2061,ch4,-0.07312350428513975
recommendation,ssp126,2062,ch4,-0.07540288892600214
recommendation,ssp126,2063,ch4,-0.07766480107466833
recommendation,ssp126,2064,ch4,-0.07991543925567712
recommendation,ssp126,2065,ch4,-0.08215884227299086
recommendation,ssp126,2066,ch4,-0.0843991954142306
recommendation,ssp126,2067,ch4,-0.08663903192899985
recommendation,ssp126,2068,ch4,-0.08888084576710589
recommendation,ssp126,2069,ch4,-0.09112589481191105
recommendation,ssp126,2070,ch4,-0.09337571724354107
recommendation,ssp126,2071,ch4,-0.09563146975263398
recommendation,ssp126,2072,ch4,-0.09789585857530367
recommendation,ssp126,2073,ch4,-0.10017401321790098
recommendation,ssp126,2074,ch4,-0.10246922706243683
recommendation,ssp126,2075,ch4,-0.10478403723497029
recommendation,ssp126,2076,ch4,-0.10711917410715488
recommendation,ssp126,2077,ch4,-0.10947648710592678
recommendation,ssp126,2078,ch4,-0.1118561838856908
recommendation,ssp126,2079,ch4,-0.11425848079667023
recommendation,ssp126,2080,ch4,-0.11668360684354467
recommendation,ssp126,2081,ch4,-0.11913115035022823
recommendation,ssp126,2082,ch4,-0.12158355154140194
recommendation,ssp126,2083,ch4,-0.12401071479224868
recommendation,ssp126,2084,ch4,-0.12639159851072868
recommendation,ssp126,2085,ch4,-0.1287126303267218
recommendation,ssp126,2086,ch4,-0.13096521865930733
recommendation,ssp126,2087,ch4,-0.13314454129357328
recommendation,ssp126,2088,ch4,-0.135248638126394
recommendation,ssp126,2089,ch4,-0.13727772265294758
recommendation,ssp126,2090,ch4,-0.1392330113232518
recommendation,ssp126,2091,ch4,-0.14111716322961648
recommendation,ssp126,2092,ch4,-0.1429326030078288
recommendation,ssp126,2093,ch4,-0.14468360564098517
recommendation,ssp126,2094,ch4,-0.1463738665514654
recommendation,ssp126,2095,ch4,-0.14800665797075166
recommendation,ssp126,2096,ch4,-0.14958630788306684
recommendation,ssp126,2097,ch4,-0.15111591952836015
recommendation,ssp126,2098,ch4,-0.15259973219580325
recommendation,ssp126,2099,ch4,-0.15404012894082716
recommendation,ssp126,2100,ch4,-0.15544151427507855
recommendation,ssp245,2019,ch4,0.0
recommendation,ssp245,2020,ch4,0.0037531413156229876
recommendation,ssp245,2021,ch4,0.007192269921971417
recommendation,ssp245,2022,ch4,0.010369377502552735
recommendation,ssp245,2023,ch4,0.01333114217424819
recommendation,ssp245,2024,ch4,0.016113985653282314
recommendation,ssp245,2025,ch4,0.018746652618674642
recommendation,ssp245,2026,ch4,0.02125214279712534
recommendation,ssp245,2027,ch4,0.023648667680019275
recommendation,ssp245,2028,ch4,0.025950371475003287
recommendation,ssp245,2029,ch4,0.02816977887050809
recommendation,ssp245,2030,ch4,0.03031629478555109
recommendation,ssp245,2031,ch4,0.032397941113883
recommendation,ssp245,2032,ch4,0.034403061327630935
recommendation,ssp245,2033,ch4,0.03630773870338855
recommendation,ssp245,2034,ch4,0.038096592158871845
recommendation,ssp245,2035,ch4,0.03976104447272766
recommendation,ssp245,2036,ch4,0.0412979981634663
recommendation,ssp245,2037,ch4,0.04270705062553115
recommendation,ssp245,2038,ch4,0.043990709213517054
recommendation,ssp245,2039,ch4,0.045152224788580275
recommendation,ssp245,2040,ch4,0.04619634324637839
recommendation,ssp245,2041,ch4,0.04712888587691377
recommendation,ssp245,2042,ch4,0.04794588309148751
recommendation,ssp245,2043,ch4,0.04863647763466217
recommendation,ssp245,2044,ch4,0.049195683075449026
recommendation,ssp245,2045,ch4,0.049622442894791174
recommendation,ssp245,2046,ch4,0.04991767228840727
recommendation,ssp245,2047,ch4,0.05008470235864476
recommendation,ssp245,2048,ch4,0.05012771186628984
recommendation,ssp245,2049,ch4,0.050051993494214964
recommendation,ssp245,2050,ch4,0.04986320455844334
recommendation,ssp245,2051,ch4,0.049566805765405675
recommendation,ssp245,2052,ch4,0.04916533820716357
recommendation,ssp245,2053,ch4,0.04865912914234777
recommendation,ssp245,2054,ch4,0.04805009465289517
recommendation,ssp245,2055,ch4,0.04734134527837852
recommendation,ssp245,2056,ch4,0.04653641928086477
recommendation,ssp245,2057,ch4,0.04563965774182788
recommendation,ssp245,2058,ch4,0.04465507173841199
recommendation,ssp245,2059,ch4,0.04358736673324831
recommendation,ssp245,2060,ch4,0.04244084178105012
recommendation,ssp245,2061,ch4,0.041219508333006805
recommendation,ssp245,2062,ch4,0.03994106180487139
recommendation,ssp245,2063,ch4,0.038631706232332697
recommendation,ssp245,2064,ch4,0.037309714884097844
recommendation,ssp245,2065,ch4,0.03598886250397054
recommendation,ssp245,2066,ch4,0.03467811207310323
recommendation,ssp245,2067,ch4,0.0333837786134375
recommendation,ssp245,2068,ch4,0.032109706723692455
recommendation,ssp245,2069,ch4,0.030859356064132426
recommendation,ssp245,2070,ch4,0.02963344602572221
recommendation,ssp245,2071,ch4,0.028432597660774883
recommendation,ssp245,2072,ch4,0.027253435156942063
recommendation,ssp245,2073,ch4,0.026089544517548358
recommendation,ssp245,2074,ch4,0.024936146402574744
recommendation,ssp245,2075,ch4,0.023789670009603525
recommendation,ssp245,2076,ch4,0.02264746315595728
recommendation,ssp245,2077,ch4,0.021508030992613114
recommendation,ssp245,2078,ch4,0.02037027710092676
recommendation,ssp245,2079,ch4,0.019233380421490254
recommendation,ssp245,2080,ch4,0.01809674874197087
recommendation,ssp245,2081,ch4,0.01696044006046349
recommendation,ssp245,2082,ch4,0.015833073422877042
recommendation,ssp245,2083,ch4,0.014729761421898468
recommendation,ssp245,2084,ch4,0.013660936092104004
recommendation,ssp245,2085,ch4,0.012633020517978766
recommendation,ssp245,2086,ch4,0.011649932858665724
recommendation,ssp245,2087,ch4,0.010714207328260228
recommendation,ssp245,2088,ch4,0.00982582250153713
recommendation,ssp245,2089,ch4,0.008985360467400894
recommendation,ssp245,2090,ch4,0.008191308607733816
recommendation,ssp245,2091,ch4,0.007442100535389629
recommendation,ssp245,2092,ch4,0.00673716203421626
recommendation,ssp245,2093,ch4,0.006075113929292553
recommendation,ssp245,2094,ch4,0.005454984112475358
recommendation,ssp245,2095,ch4,0.004874569989383737
recommendation,ssp245,2096,ch4,0.0043322819311284455
recommendation,ssp245,2097,ch4,0.0038259565451082556
recommendation,ssp245,2098,ch4,0.0033540171972485933
recommendation,ssp245,2099,ch4,0.002914303638930582
recommendation,ssp245,2100,ch4,0.0025047226023778846
recommendation,ssp434,2019,ch4,0.0
recommendation,ssp434,2020,ch4,0.004853522642448593
recommendation,ssp434,2021,ch4,0.009688914072900623
recommendation,ssp434,2022,ch4,0.014477420683528586
recommendation,ssp434,2023,ch4,0.019100656004363614
recommendation,ssp434,2024,ch4,0.02348207348003889
recommendation,ssp434,2025,ch4,0.027573571802438523
recommendation,ssp434,2026,ch4,0.03134834433588962
recommendation,ssp434,2027,ch4,0.034794703897901735
recommendation,ssp434,2028,ch4,0.03791015912744122
recommendation,ssp434,2029,ch4,0.040700711577421445
recommendation,ssp434,2030,ch4,0.043175764342009926
recommendation,ssp434,2031,ch4,0.04534807792302359
recommendation,ssp434,2032,ch4,0.04727800937771043
recommendation,ssp434,2033,ch4,0.04905856983510265
recommendation,ssp434,2034,ch4,0.05075639326139042
recommendation,ssp434,2035,ch4,0.05241981521551242
recommendation,ssp434,2036,ch4,0.054083022227397526
recommendation,ssp434,2037,ch4,0.05577008208424161
recommendation,ssp434,2038,ch4,0.05749706198779819
recommendation,ssp434,2039,ch4,0.05927495259204968
recommendation,ssp434,2040,ch4,0.06110962531100411
recommendation,ssp434,2041,ch4,0.06300488806236282
recommendation,ssp434,2042,ch4,0.06495052642130844
recommendation,ssp434,2043,ch4,0.06692637513497673
recommendation,ssp434,2044,ch4,0.06891830713324026
recommendation,ssp434,2045,ch4,0.07091669713810883
recommendation,ssp434,2046,ch4,0.07291439203963684
recommendation,ssp434,2047,ch4,0.07490695325393065
recommendation,ssp434,2048,ch4,0.07689109054908866
recommendation,ssp434,2049,ch4,0.07886480766443604
recommendation,ssp434,2050,ch4,0.0808270769630301
recommendation,ssp434,2051,ch4,0.08277757288730914
recommendation,ssp434,2052,ch4,0.0847121484352224
recommendation,ssp434,2053,ch4,0.0866242345585953
recommendation,ssp434,2054,ch4,0.08850941812142415
recommendation,ssp434,2055,ch4,0.09036486597580917
recommendation,ssp434,2056,ch4,0.09219023883602478
recommendation,ssp434,2057,ch4,0.09398488031673624
recommendation,ssp434,2058,ch4,0.0957491955815678
recommendation,ssp434,2059,ch4,0.09748437711322316
recommendation,ssp434,2060,ch4,0.0991913256141953
recommendation,ssp434,2061,ch4,0.10087202541128948
recommendation,ssp434,2062,ch4,0.10252454826614515
recommendation,ssp434,2063,ch4,0.10414575997971465
recommendation,ssp434,2064,ch4,0.10573421041160891
recommendation,ssp434,2065,ch4,0.10728883649690335
recommendation,ssp434,2066,ch4,0.10881014398020283
recommendation,ssp434,2067,ch4,0.11029895679025414
recommendation,ssp434,2068,ch4,0.11175632098004623
recommendation,ssp434,2069,ch4,0.113183894756761
recommendation,ssp434,2070,ch4,0.1145833467448174
recommendation,ssp434,2071,ch4,0.11595634892878492
recommendation,ssp434,2072,ch4,0.1172974075018724
recommendation,ssp434,2073,ch4,0.11859653188577984
recommendation,ssp434,2074,ch4,0.11984797337889791
recommendation,ssp434,2075,ch4,0.12104786362581271
recommendation,ssp434,2076,ch4,0.12219500855400772
recommendation,ssp434,2077,ch4,0.12328936672207336
recommendation,ssp434,2078,ch4,0.12433217949952557
recommendation,ssp434,2079,ch4,0.1253247707237356
recommendation,ssp434,2080,ch4,0.12626940540654802
recommendation,ssp434,2081,ch4,0.12716817904403238
recommendation,ssp434,2082,ch4,0.12801511102501079
recommendation,ssp434,2083,ch4,0.1287981918657623
recommendation,ssp434,2084,ch4,0.12950966805879682
recommendation,ssp434,2085,ch4,0.13014622926795316
recommendation,ssp434,2086,ch4,0.13070577512771997
recommendation,ssp434,2087,ch4,0.1311891847787272
recommendation,ssp434,2088,ch4,0.1315979274871273
recommendation,ssp434,2089,ch4,0.13193427614657866
recommendation,ssp434,2090,ch4,0.13220157101119384
recommendation,ssp434,2091,ch4,0.13240266176078658
recommendation,ssp434,2092,ch4,0.1325421792281956
recommendation,ssp434,2093,ch4,0.132625644482601
recommendation,ssp434,2094,ch4,0.13265799879140644
recommendation,ssp434,2095,ch4,0.13264329887614007
recommendation,ssp434,2096,ch4,0.13258538870774317
recommendation,ssp434,2097,ch4,0.13248752904940148
recommendation,ssp434,2098,ch4,0.13235338381376244
recommendation,ssp434,2099,ch4,0.13218524415369526
recommendation,ssp434,2100,ch4,0.13198563519115997
recommendation,ssp370-lowNTCF-gidden,2019,ch4,0.0
recommendation,ssp370-lowNTCF-gidden,2020,ch4,0.004041640741397512
recommendation,ssp370-lowNTCF-gidden,2021,ch4,0.007845993888183078
recommendation,ssp370-lowNTCF-gidden,2022,ch4,0.011321613785802931
recommendation,ssp370-lowNTCF-gidden,2023,ch4,0.014268040947466865
recommendation,ssp370-lowNTCF-gidden,2024,ch4,0.01655682747579218
recommendation,ssp370-lowNTCF-gidden,2025,ch4,0.01810861154610033
recommendation,ssp370-lowNTCF-gidden,2026,ch4,0.01888055612266676
recommendation,ssp370-lowNTCF-gidden,2027,ch4,0.01885386977357595
recommendation,ssp370-lowNTCF-gidden,2028,ch4,0.01802561253274637
recommendation,ssp370-lowNTCF-gidden,2029,ch4,0.016403659773680246
recommendation,ssp370-lowNTCF-gidden,2030,ch4,0.014003544022640702
recommendation,ssp370-lowNTCF-gidden,2031,ch4,0.010843250191209908
recommendation,ssp370-lowNTCF-gidden,2032,ch4,0.007035163704664116
recommendation,ssp370-lowNTCF-gidden,2033,ch4,0.002758117421561457
recommendation,ssp370-lowNTCF-gidden,2034,ch4,-0.0018556774418748145
recommendation,ssp370-lowNTCF-gidden,2035,ch4,-0.006708908706598404
recommendation,ssp370-lowNTCF-gidden,2036,ch4,-0.011729887499744296
recommendation,ssp370-lowNTCF-gidden,2037,ch4,-0.016866630682135675
recommendation,ssp370-lowNTCF-gidden,2038,ch4,-0.022080884241171606
recommendation,ssp370-lowNTCF-gidden,2039,ch4,-0.027345206559999502
recommendation,ssp370-lowNTCF-gidden,2040,ch4,-0.03264030850043542
recommendation,ssp370-lowNTCF-gidden,2041,ch4,-0.03795246615048814
recommendation,ssp370-lowNTCF-gidden,2042,ch4,-0.043235559962814585
recommendation,ssp370-lowNTCF-gidden,2043,ch4,-0.048418965045210205
recommendation,ssp370-lowNTCF-gidden,2044,ch4,-0.05345535176019328
recommendation,ssp370-lowNTCF-gidden,2045,ch4,-0.0583128753547576
recommendation,ssp370-lowNTCF-gidden,2046,ch4,-0.06297208773772123
recommendation,ssp370-lowNTCF-gidden,2047,ch4,-0.06742247968487622
recommendation,ssp370-lowNTCF-gidden,2048,ch4,-0.07165987631072271
recommendation,ssp370-lowNTCF-gidden,2049,ch4,-0.07568503318545702
recommendation,ssp370-lowNTCF-gidden,2050,ch4,-0.07950140379239476
recommendation,ssp370-lowNTCF-gidden,2051,ch4,-0.08311578950593482
recommendation,ssp370-lowNTCF-gidden,2052,ch4,-0.0865269273105817
recommendation,ssp370-lowNTCF-gidden,2053,ch4,-0.08972926756046501
recommendation,ssp370-lowNTCF-gidden,2054,ch4,-0.09272183249831659
recommendation,ssp370-lowNTCF-gidden,2055,ch4,-0.09550721497088649
recommendation,ssp370-lowNTCF-gidden,2056,ch4,-0.09809080956727825
recommendation,ssp370-lowNTCF-gidden,2057,ch4,-0.10047960940076431
recommendation,ssp370-lowNTCF-gidden,2058,ch4,-0.10268130072681972
recommendation,ssp370-lowNTCF-gidden,2059,ch4,-0.10470538807130131
recommendation,ssp370-lowNTCF-gidden,2060,ch4,-0.10656036729325091
recommendation,ssp370-lowNTCF-gidden,2061,ch4,-0.10825589266399491
recommendation,ssp370-lowNTCF-gidden,2062,ch4,-0.10981056480898818
recommendation,ssp370-lowNTCF-gidden,2063,ch4,-0.11124981848633925
recommendation,ssp370-lowNTCF-gidden,2064,ch4,-0.1125931663753515
recommendation,ssp370-lowNTCF-gidden,2065,ch4,-0.11385632346872704
recommendation,ssp370-lowNTCF-gidden,2066,ch4,-0.11505156661097365
recommendation,ssp370-lowNTCF-gidden,2067,ch4,-0.11618799451869549
recommendation,ssp370-lowNTCF-gidden,2068,ch4,-0.11727294810207739
recommendation,ssp370-lowNTCF-gidden,2069,ch4,-0.11831309477913751
recommendation,ssp370-lowNTCF-gidden,2070,ch4,-0.1193139835358174
recommendation,ssp370-lowNTCF-gidden,2071,ch4,-0.12027907595680831
recommendation,ssp370-lowNTCF-gidden,2072,ch4,-0.12119643621955165
recommendation,ssp370-lowNTCF-gidden,2073,ch4,-0.12204250239663902
recommendation,ssp370-lowNTCF-gidden,2074,ch4,-0.12280199015869087
recommendation,ssp370-lowNTCF-gidden,2075,ch4,-0.12346519000594114
recommendation,ssp370-lowNTCF-gidden,2076,ch4,-0.12402913094582105
recommendation,ssp370-lowNTCF-gidden,2077,ch4,-0.124492115338081
recommendation,ssp370-lowNTCF-gidden,2078,ch4,-0.12485531341733266
recommendation,ssp370-lowNTCF-gidden,2079,ch4,-0.12512206142066248
recommendation,ssp370-lowNTCF-gidden,2080,ch4,-0.12529605676634453
recommendation,ssp370-lowNTCF-gidden,2081,ch4,-0.1253819245432238
recommendation,ssp370-lowNTCF-gidden,2082,ch4,-0.12539193515908903
recommendation,ssp370-lowNTCF-gidden,2083,ch4,-0.12534280911561577
recommendation,ssp370-lowNTCF-gidden,2084,ch4,-0.1252470362427797
recommendation,ssp370-lowNTCF-gidden,2085,ch4,-0.1251145660060018
recommendation,ssp370-lowNTCF-gidden,2086,ch4,-0.12495283022697456
recommendation,ssp370-lowNTCF-gidden,2087,ch4,-0.12476737641661761
recommendation,ssp370-lowNTCF-gidden,2088,ch4,-0.1245629698625946
recommendation,ssp370-lowNTCF-gidden,2089,ch4,-0.12434317544927914
recommendation,ssp370-lowNTCF-gidden,2090,ch4,-0.12411001913304884
recommendation,ssp370-lowNTCF-gidden,2091,ch4,-0.12386564468230216
recommendation,ssp370-lowNTCF-gidden,2092,ch4,-0.12360662303300213
recommendation,ssp370-lowNTCF-gidden,2093,ch4,-0.12332599034805616
recommendation,ssp370-lowNTCF-gidden,2094,ch4,-0.12301791831413086
recommendation,ssp370-lowNTCF-gidden,2095,ch4,-0.12268056035195021
recommendation,ssp370-lowNTCF-gidden,2096,ch4,-0.12231254302282418
recommendation,ssp370-lowNTCF-gidden,2097,ch4,-0.12191409207314274
recommendation,ssp370-lowNTCF-gidden,2098,ch4,-0.1214853844813612
recommendation,ssp370-lowNTCF-gidden,2099,ch4,-0.12102718019038505
recommendation,ssp370-lowNTCF-gidden,2100,ch4,-0.12054130324443274
