percentile,scenario,year,variable,Delta T
recommendation,ssp119,2087,HFCs,-0.002340476819596111
recommendation,ssp119,2088,HFCs,-0.0023625101202422033
recommendation,ssp119,2089,HFCs,-0.0023825365430642717
recommendation,ssp119,2090,HFCs,-0.0024006764164888825
recommendation,ssp119,2091,HFCs,-0.002417044463036592
recommendation,ssp119,2092,HFCs,-0.0024320324306198043
recommendation,ssp119,2093,HFCs,-0.0024462367357871075
recommendation,ssp119,2094,HFCs,-0.0024600839279474186
recommendation,ssp119,2095,HFCs,-0.002473871510542963
recommendation,ssp119,2096,HFCs,-0.002487818206250471
recommendation,ssp119,2097,HFCs,-0.0025020007613665556
recommendation,ssp119,2098,HFCs,-0.0025164012713029607
recommendation,ssp119,2099,HFCs,-0.002530995240756617
recommendation,ssp119,2100,HFCs,-0.002545768192474901
recommendation,ssp460,2019,HFCs,0.0
recommendation,ssp460,2020,HFCs,0.0009365781501832638
recommendation,ssp460,2021,HFCs,0.0018539526737182867
recommendation,ssp460,2022,HFCs,0.002784431264133429
recommendation,ssp460,2023,HFCs,0.0037885658447804876
recommendation,ssp460,2024,HFCs,0.004907131048843364
recommendation,ssp460,2025,HFCs,0.006167152315419295
recommendation,ssp460,2026,HFCs,0.007585901233128472
recommendation,ssp460,2027,HFCs,0.009173773819241926
recommendation,ssp460,2028,HFCs,0.010936347509285784
recommendation,ssp460,2029,HFCs,0.012875699170923524
recommendation,ssp460,2030,HFCs,0.014991555303400557
recommendation,ssp460,2031,HFCs,0.01728198222938599
recommendation,ssp460,2032,HFCs,0.01971108655023642
recommendation,ssp460,2033,HFCs,0.022219790510568174
recommendation,ssp460,2034,HFCs,0.024766204432302617
recommendation,ssp460,2035,HFCs,0.027320794262164355
recommendation,ssp460,2036,HFCs,0.029862867165557257
recommendation,ssp460,2037,HFCs,0.032378276358277155
recommendation,ssp460,2038,HFCs,0.03485741693489666
recommendation,ssp460,2039,HFCs,0.03729418619067907
recommendation,ssp460,2040,HFCs,0.03968490333536077
recommendation,ssp460,2041,HFCs,0.042027602484181026
recommendation,ssp460,2042,HFCs,0.04431475175927445
recommendation,ssp460,2043,HFCs,0.04653465066208353
recommendation,ssp460,2044,HFCs,0.0486795635008413
recommendation,ssp460,2045,HFCs,0.05074457949911063
recommendation,ssp460,2046,HFCs,0.052726942788580124
recommendation,ssp460,2047,HFCs,0.0546255847850401
recommendation,ssp460,2048,HFCs,0.05644048028972074
recommendation,ssp460,2049,HFCs,0.05817244700407404
recommendation,ssp460,2050,HFCs,0.05982284629082423
recommendation,ssp460,2051,HFCs,0.06139347368560819
recommendation,ssp460,2052,HFCs,0.06287901614018207
recommendation,ssp460,2053,HFCs,0.0642691817562338
recommendation,ssp460,2054,HFCs,0.06555745595259647
recommendation,ssp460,2055,HFCs,0.06674009484696293
recommendation,ssp460,2056,HFCs,0.06781539430137302
recommendation,ssp460,2057,HFCs,0.06878300215511868
recommendation,ssp460,2058,HFCs,0.06964366105620261
recommendation,ssp460,2059,HFCs,0.07039879002612498
recommendation,ssp460,2060,HFCs,0.0710503435322537
recommendation,ssp460,2061,HFCs,0.0716005328112604
recommendation,ssp460,2062,HFCs,0.07205089736088328
recommendation,ssp460,2063,HFCs,0.07240230959870325
recommendation,ssp460,2064,HFCs,0.07265607725303239
recommendation,ssp460,2065,HFCs,0.07281390829177728
recommendation,ssp460,2066,HFCs,0.07287772053536724
recommendation,ssp460,2067,HFCs,0.07284964370590373
recommendation,ssp460,2068,HFCs,0.07273182140134356
recommendation,ssp460,2069,HFCs,0.0725265428240634
recommendation,ssp460,2070,HFCs,0.07223609295719532
recommendation,ssp460,2071,HFCs,0.07186273791267005
recommendation,ssp460,2072,HFCs,0.07141097695491727
recommendation,ssp460,2073,HFCs,0.07088669422279512
recommendation,ssp460,2074,HFCs,0.07029459118751386
recommendation,ssp460,2075,HFCs,0.06963838426745993
recommendation,ssp460,2076,HFCs,0.06892109690113994
recommendation,ssp460,2077,HFCs,0.06814531828502896
recommendation,ssp460,2078,HFCs,0.06731320569792702
recommendation,ssp460,2079,HFCs,0.06642673301889156
recommendation,ssp460,2080,HFCs,0.06548758184935544
recommendation,ssp460,2081,HFCs,0.06449727190071348
recommendation,ssp460,2082,HFCs,0.06346228780820072
recommendation,ssp460,2083,HFCs,0.06239242069610996
recommendation,ssp460,2084,HFCs,0.0612948404067389
recommendation,ssp460,2085,HFCs,0.060174719714145446
recommendation,ssp460,2086,HFCs,0.059035775208144674
recommendation,ssp460,2087,HFCs,0.05788070983197962
recommendation,ssp460,2088,HFCs,0.056711460831492484
recommendation,ssp460,2089,HFCs,0.055529379664687
recommendation,ssp460,2090,HFCs,0.05433545854348051
recommendation,ssp460,2091,HFCs,0.05313036875187913
recommendation,ssp460,2092,HFCs,0.051919113657713824
recommendation,ssp460,2093,HFCs,0.05070970462944981
recommendation,ssp460,2094,HFCs,0.049507675760623655
recommendation,ssp460,2095,HFCs,0.04831674972195688
recommendation,ssp460,2096,HFCs,0.04713945857076725
recommendation,ssp460,2097,HFCs,0.04597735999368267
recommendation,ssp460,2098,HFCs,0.04483129000798836
recommendation,ssp460,2099,HFCs,0.04370164241415917
recommendation,ssp460,2100,HFCs,0.042588483417246734
recommendation,ssp585,2019,HFCs,0.0
recommendation,ssp585,2020,HFCs,0.0013508299492762475
recommendation,ssp585,2021,HFCs,0.0027960783318916865
recommendation,ssp585,2022,HFCs,0.004337730840563022
recommendation,ssp585,2023,HFCs,0.005973115068868511
recommendation,ssp585,2024,HFCs,0.007699969958143314
recommendation,ssp585,2025,HFCs,0.00951611193954763
recommendation,ssp585,2026,HFCs,0.01141937258700997
recommendation,ssp585,2027,HFCs,0.013407490062516647
recommendation,ssp585,2028,HFCs,0.015478226957847825
recommendation,ssp585,2029,HFCs,0.01762933591196346
recommendation,ssp585,2030,HFCs,0.01985858555795287
recommendation,ssp585,2031,HFCs,0.02216384016461509
recommendation,ssp585,2032,HFCs,0.024533149160610168
recommendation,ssp585,2033,HFCs,0.026947720072914683
recommendation,ssp585,2034,HFCs,0.029393952829899372
recommendation,ssp585,2035,HFCs,0.03186207994945002
recommendation,ssp585,2036,HFCs,0.034345172183433754
recommendation,ssp585,2037,HFCs,0.036838348230919485
recommendation,ssp585,2038,HFCs,0.03933830501583191
recommendation,ssp585,2039,HFCs,0.04184278748888354
recommendation,ssp585,2040,HFCs,0.044350387143413786
recommendation,ssp585,2041,HFCs,0.046860304155267964
recommendation,ssp585,2042,HFCs,0.04937979578847832
recommendation,ssp585,2043,HFCs,0.051921471963690395
recommendation,ssp585,2044,HFCs,0.05449379713636656
recommendation,ssp585,2045,HFCs,0.05710236086755204
recommendation,ssp585,2046,HFCs,0.05975077600583897
recommendation,ssp585,2047,HFCs,0.062441130785593775
recommendation,ssp585,2048,HFCs,0.06517456924083453
recommendation,ssp585,2049,HFCs,0.06795146983531848
recommendation,ssp585,2050,HFCs,0.07077180663786836
recommendation,ssp585,2051,HFCs,0.07363510234206486
recommendation,ssp585,2052,HFCs,0.07654304699634386
recommendation,ssp585,2053,HFCs,0.07949861271005412
recommendation,ssp585,2054,HFCs,0.08250314333901773
recommendation,ssp585,2055,HFCs,0.08555680666996908
recommendation,ssp585,2056,HFCs,0.08865897655156108
recommendation,ssp585,2057,HFCs,0.09180852058488975
recommendation,ssp585,2058,HFCs,0.09500385671493003
recommendation,ssp585,2059,HFCs,0.09824319122177191
