scenario,year,p95-p50,p05-p50,variable
ssp245,2071,0.1450962721782218,-0.1450962721782219,aerosol-total-with_bc-snow
ssp245,2072,0.1482370740428839,-0.14823707404288397,aerosol-total-with_bc-snow
ssp245,2073,0.1526304864534525,-0.15263048645345256,aerosol-total-with_bc-snow
ssp245,2074,0.15592459895129798,-0.1559245989512981,aerosol-total-with_bc-snow
ssp245,2075,0.15913708398609921,-0.15913708398609927,aerosol-total-with_bc-snow
ssp245,2076,0.16261823747236806,-0.16261823747236814,aerosol-total-with_bc-snow
ssp245,2077,0.16599749634178987,-0.16599749634178995,aerosol-total-with_bc-snow
ssp245,2078,0.16927040959504952,-0.16927040959504958,aerosol-total-with_bc-snow
ssp245,2079,0.17193379267767758,-0.1719337926776776,aerosol-total-with_bc-snow
ssp245,2080,0.1753058347304386,-0.1753058347304387,aerosol-total-with_bc-snow
ssp245,2081,0.1793092713285817,-0.1793092713285818,aerosol-total-with_bc-snow
ssp245,2082,0.18374616738918836,-0.18374616738918842,aerosol-total-with_bc-snow
ssp245,2083,0.187755498750616,-0.18775549875061612,aerosol-total-with_bc-snow
ssp245,2084,0.1913507493917111,-0.19135074939171115,aerosol-total-with_bc-snow
ssp245,2085,0.19543066014151877,-0.19543066014151886,aerosol-total-with_bc-snow
ssp245,2086,0.19898702928808387,-0.19898702928808398,aerosol-total-with_bc-snow
ssp245,2087,0.20250025920749615,-0.20250025920749617,aerosol-total-with_bc-snow
ssp245,2088,0.20592087539367965,-0.20592087539367976,aerosol-total-with_bc-snow
ssp245,2089,0.20988990056138945,-0.20988990056138954,aerosol-total-with_bc-snow
ssp245,2090,0.2125325710936995,-0.21253257109369955,aerosol-total-with_bc-snow
ssp245,2091,0.21537768841304766,-0.21537768841304777,aerosol-total-with_bc-snow
ssp245,2092,0.21833508649835015,-0.21833508649835023,aerosol-total-with_bc-snow
ssp245,2093,0.221656548021689,-0.22165654802168908,aerosol-total-with_bc-snow
ssp245,2094,0.22403612073080253,-0.22403612073080265,aerosol-total-with_bc-snow
ssp245,2095,0.22592716077557157,-0.22592716077557168,aerosol-total-with_bc-snow
ssp245,2096,0.22849294712875662,-0.22849294712875673,aerosol-total-with_bc-snow
ssp245,2097,0.2312352608702903,-0.23123526087029037,aerosol-total-with_bc-snow
ssp245,2098,0.2338389690955196,-0.23383896909551968,aerosol-total-with_bc-snow
ssp245,2099,0.23555020553793365,-0.23555020553793374,aerosol-total-with_bc-snow
ssp245,2100,0.23738037490581393,-0.237380374905814,aerosol-total-with_bc-snow
ssp370,2020,,,aerosol-total-with_bc-snow
ssp370,2021,0.009442346734872058,-0.009442346734872063,aerosol-total-with_bc-snow
ssp370,2022,0.01729719238398722,-0.017297192383987227,aerosol-total-with_bc-snow
ssp370,2023,0.02401233020629357,-0.02401233020629358,aerosol-total-with_bc-snow
ssp370,2024,0.02968475508860404,-0.02968475508860405,aerosol-total-with_bc-snow
ssp370,2025,0.03436543408621508,-0.03436543408621509,aerosol-total-with_bc-snow
ssp370,2026,0.03872919908304395,-0.038729199083043966,aerosol-total-with_bc-snow
ssp370,2027,0.042802630518124746,-0.04280263051812476,aerosol-total-with_bc-snow
