scenario,year,p95-p50,p05-p50,variable
ssp126,2054,0.019406292879172,-0.021601085532725994,ch4
ssp126,2055,0.020214101754282,-0.022547950231030005,ch4
ssp126,2056,0.020705935311794002,-0.023592044594060994,ch4
ssp126,2057,0.021575679684655,-0.024438877928665004,ch4
ssp126,2058,0.022406251295752,-0.025227470740897998,ch4
ssp126,2059,0.023116676199969002,-0.026221120859154998,ch4
ssp126,2060,0.023744235742586002,-0.027270939238072,ch4
ssp126,2061,0.024438848984447002,-0.028036256163954998,ch4
ssp126,2062,0.025026404074532008,-0.02901810598874799,ch4
ssp126,2063,0.025688545909038997,-0.030048619573697005,ch4
ssp126,2064,0.026310056160232007,-0.030986535688415,ch4
ssp126,2065,0.026920680208335997,-0.031960186104996,ch4
ssp126,2066,0.027488656071054003,-0.03323839672234699,ch4
ssp126,2067,0.028077299376744996,-0.03399857084431601,ch4
ssp126,2068,0.028643895320238,-0.035026306749318004,ch4
ssp126,2069,0.029285160280159005,-0.035877528090056995,ch4
ssp126,2070,0.029791438531889,-0.03686580365629501,ch4
ssp126,2071,0.030541969874826,-0.037870248411413995,ch4
ssp126,2072,0.031219520064728,-0.038750626811331,ch4
ssp126,2073,0.031923093532626,-0.03973129147868301,ch4
ssp126,2074,0.03230688674164801,-0.040638345146984986,ch4
ssp126,2075,0.032924738373446005,-0.041459268263590004,ch4
ssp126,2076,0.03380975418698,-0.04226804477257001,ch4
ssp126,2077,0.03438341068235999,-0.043061565278978,ch4
ssp126,2078,0.034876532434511,-0.043918890477253,ch4
ssp126,2079,0.035409411145074995,-0.04490783125304701,ch4
ssp126,2080,0.036062454040661995,-0.04602027941928702,ch4
ssp126,2081,0.036783722134522995,-0.04706284667136401,ch4
ssp126,2082,0.037568587035184994,-0.04800303784992399,ch4
ssp126,2083,0.038053937135181,-0.049002356984402015,ch4
ssp126,2084,0.038691184385280006,-0.049968952439428005,ch4
ssp126,2085,0.039246349992215004,-0.050828078298694,ch4
ssp126,2086,0.039920394579228,-0.051748458494593016,ch4
ssp126,2087,0.040575846492561005,-0.052535775899282,ch4
ssp126,2088,0.041115183133142,-0.05313434718171199,ch4
ssp126,2089,0.041694026476314,-0.053916547069412,ch4
ssp126,2090,0.042142826397497,-0.05479040057744598,ch4
ssp126,2091,0.04269546465764601,-0.055683445490641,ch4
ssp126,2092,0.04332560504077,-0.05655859860387799,ch4
ssp126,2093,0.04353957326873799,-0.057425261398327,ch4
ssp126,2094,0.04411832152768701,-0.058270544518643,ch4
ssp126,2095,0.044428431874439,-0.059091948800141014,ch4
ssp126,2096,0.044861885028866996,-0.059731012137668016,ch4
ssp126,2097,0.045448874575741,-0.060223344631834014,ch4
ssp126,2098,0.045919162210285,-0.06078450463753801,ch4
ssp126,2099,0.046362026774231985,-0.06135763516701001,ch4
ssp126,2100,0.04683937093102701,-0.06203149497360999,ch4
ssp245,2020,0.0,0.0,ch4
ssp245,2021,0.0010345401554589999,-0.0007313007666669999,ch4
ssp245,2022,0.0020428392848979996,-0.0014538861206820001,ch4
ssp245,2023,0.0030584275518459993,-0.0021938603946300003,ch4
ssp245,2024,0.004092776692528,-0.002892996132629,ch4
ssp245,2025,0.005129019925208001,-0.003582599022686001,ch4
ssp245,2026,0.006153939368099999,-0.004246891559231001,ch4
ssp245,2027,0.007195654208007,-0.004882400611872001,ch4
ssp245,2028,0.008221979669588,-0.005524373402139,ch4
ssp245,2029,0.009156802998725,-0.006168560433417,ch4
ssp245,2030,0.010059421001394998,-0.0068147287504100006,ch4
ssp245,2031,0.011057331853146002,-0.007416152860461999,ch4
ssp245,2032,0.012045886309411002,-0.008019299041548002,ch4
ssp245,2033,0.012935832875940998,-0.008569081724936,ch4
ssp245,2034,0.01386021712563,-0.009081283517678,ch4
ssp245,2035,0.014778076429959004,-0.009587266570262001,ch4
ssp245,2036,0.015750883347328,-0.010015068347375002,ch4
ssp245,2037,0.016666798431477003,-0.010458883659771,ch4
ssp245,2038,0.017472815565296,-0.010871779373657003,ch4
ssp245,2039,0.018282996730457003,-0.011201861038026999,ch4
ssp245,2040,0.018988837964512,-0.011553025853630002,ch4
ssp245,2041,0.019631378525788,-0.011927436376132,ch4
ssp245,2042,0.020397070740709004,-0.012148616249630997,ch4
ssp245,2043,0.021092419791614997,-0.012498803920999002,ch4
ssp245,2044,0.021697750915084996,-0.012818227798065004,ch4
ssp245,2045,0.02225327559017,-0.013210453707328998,ch4
ssp245,2046,0.022941829380684002,-0.013430028484364,ch4
ssp245,2047,0.023381945513791004,-0.013658433812107,ch4
ssp245,2048,0.023888021684430008,-0.013903336777595997,ch4
ssp245,2049,0.024277903282457006,-0.014078446054250997,ch4
ssp245,2050,0.024911779546845002,-0.01414964627853,ch4
ssp245,2051,0.025279653689551998,-0.014174774069684,ch4
ssp245,2052,0.025655246645780998,-0.014189600068819998,ch4
ssp245,2053,0.026001412156079,-0.014285264067149,ch4
ssp245,2054,0.026139286469509998,-0.014237432283710001,ch4
ssp245,2055,0.026405172593767005,-0.014218708381381003,ch4
ssp245,2056,0.026803881037446,-0.014117489185700001,ch4
ssp245,2057,0.027127436007140994,-0.014061126250804003,ch4
ssp245,2058,0.027286925400718004,-0.014178344782371996,ch4
ssp245,2059,0.027644562019035993,-0.014150422467564,ch4
ssp245,2060,0.028169551573646,-0.013944772716882003,ch4
ssp245,2061,0.028252773192329002,-0.013966427582626,ch4
ssp245,2062,0.028389037709321996,-0.013982559692622003,ch4
ssp245,2063,0.028446102530488,-0.013978830350672999,ch4
ssp245,2064,0.028457260985500003,-0.013782849136609997,ch4
ssp245,2065,0.028772900893288,-0.013669480031388,ch4
ssp245,2066,0.029070150997419,-0.013434514934577,ch4
ssp245,2067,0.02971216819868,-0.013189299725822999,ch4
ssp245,2068,0.030194989143959,-0.013134582358724,ch4
ssp245,2069,0.030254791112169003,-0.013412534201856998,ch4
ssp245,2070,0.03026518254262,-0.013590965519189,ch4
ssp245,2071,0.030199331039853,-0.013763555176777,ch4
ssp245,2072,0.030338017292934998,-0.013765405851584,ch4
ssp245,2073,0.030512652690664,-0.013865607286807,ch4
ssp245,2074,0.030988620108649,-0.013959813544553001,ch4
ssp245,2075,0.031562245017597995,-0.014116252362356998,ch4
ssp245,2076,0.031890010183712,-0.014220720791965001,ch4
ssp245,2077,0.032120613065344,-0.014264985381317999,ch4
ssp245,2078,0.032612313615078,-0.014532439811792738,ch4
ssp245,2079,0.03288834337754,-0.014770094067024,ch4
ssp245,2080,0.033172275581323005,-0.015033040374997999,ch4
ssp245,2081,0.033682101323947,-0.015370205778979,ch4
ssp245,2082,0.034004603497766996,-0.015625857849862,ch4
ssp245,2083,0.034193073781189,-0.016088765514687,ch4
ssp245,2084,0.034478271174657,-0.016433637539143,ch4
ssp245,2085,0.034836040546444,-0.016764247169114,ch4
ssp245,2086,0.035105280177276994,-0.017166832565896,ch4
ssp245,2087,0.035362684217826,-0.017599301381563,ch4
ssp245,2088,0.03570248244634,-0.017905160231752003,ch4
ssp245,2089,0.035999562780932,-0.01818996531878,ch4
ssp245,2090,0.036207136066162,-0.018576106098283002,ch4
ssp245,2091,0.036687956572885996,-0.018833144416979,ch4
ssp245,2092,0.036798357073217,-0.019266120771664,ch4
ssp245,2093,0.037271825823711004,-0.019452208415211,ch4
ssp245,2094,0.037609218281998,-0.019725841991465,ch4
ssp245,2095,0.037897058076069,-0.020064689526771998,ch4
ssp245,2096,0.038175888049193,-0.020394267201907,ch4
ssp245,2097,0.038601856797901,-0.020571539491593,ch4
ssp245,2098,0.03902117892847,-0.020926496686034,ch4
ssp245,2099,0.039456935089859,-0.021317682489392,ch4
ssp245,2100,0.039802681506487005,-0.02168120768258,ch4
ssp370,2020,0.0,0.0,ch4
ssp370,2021,0.0011086849577150002,-0.0008229829514360002,ch4
ssp370,2022,0.0022448778144860005,-0.0016808513533570005,ch4
ssp370,2023,0.0034426683147190003,-0.0025359630238840003,ch4
ssp370,2024,0.0046543213297790004,-0.0034225682839349996,ch4
ssp370,2025,0.005826679061984998,-0.004345746364430001,ch4
ssp370,2026,0.007078337642763,-0.005279140875652002,ch4
ssp370,2027,0.008371749665142997,-0.006197418243079001,ch4
ssp370,2028,0.009719761577009,-0.007151803207962,ch4
ssp370,2029,0.011020886019895003,-0.008140362120422,ch4
ssp370,2030,0.012352128789344996,-0.0091369283685,ch4
ssp370,2031,0.013709417294055996,-0.010137877641460003,ch4
ssp370,2032,0.015107310284177,-0.011138904848699997,ch4
ssp370,2033,0.016665245766319003,-0.012177320134106998,ch4
ssp370,2034,0.018031131660058,-0.013235232638501002,ch4
ssp370,2035,0.019434231084343,-0.014251928429906004,ch4
ssp370,2036,0.020802273315637998,-0.015272805512007999,ch4
ssp370,2037,0.022254986748400006,-0.016192621699214996,ch4
ssp370,2038,0.023779338194959997,-0.017198030133673,ch4
ssp370,2039,0.025287047506586002,-0.018243838186116003,ch4
ssp370,2040,0.026780322223974,-0.019273827675524997,ch4
ssp370,2041,0.028265791153890996,-0.020288399243287007,ch4
ssp370,2042,0.029757169370821013,-0.02126246225126399,ch4
ssp370,2043,0.03132385789464501,-0.022234704934874998,ch4
ssp370,2044,0.03284415493953399,-0.023219609247369002,ch4
ssp370,2045,0.03432087356319399,-0.024196064011385007,ch4
ssp370,2046,0.035712981870024,-0.025249807548525002,ch4
ssp370,2047,0.03711428209005101,-0.026298771625318997,ch4
ssp370,2048,0.03857475381173099,-0.027291608763017006,ch4
ssp370,2049,0.039952647422789006,-0.028380448411271006,ch4
ssp370,2050,0.041405079796922,-0.029368265563244997,ch4
ssp370,2051,0.042831892806131006,-0.030411603552954997,ch4
ssp370,2052,0.044303215261061984,-0.03139680647333201,ch4
ssp370,2053,0.04575585629322301,-0.032347241417421,ch4
ssp370,2054,0.047193786796164,-0.03331123800202099,ch4
ssp370,2055,0.04865018669616099,-0.03425113819983401,ch4
ssp370,2056,0.050116692795189,-0.03518563780366801,ch4
ssp370,2057,0.051530267030929,-0.036157404288196,ch4
ssp370,2058,0.05298107269430098,-0.03710156890623301,ch4
ssp370,2059,0.054372018736974004,-0.038082727021107,ch4
ssp370,2060,0.05583294646648099,-0.038978695468754,ch4
ssp370,2061,0.057241483213106015,-0.039923528905682,ch4
ssp370,2062,0.05871158139465901,-0.04081316220255099,ch4
ssp370,2063,0.06015125077022099,-0.041733535266657004,ch4
ssp370,2064,0.061564305826494,-0.042670679070425,ch4
ssp370,2065,0.06293190654980699,-0.04364046174097701,ch4
ssp370,2066,0.06439605196599499,-0.04454282103036,ch4
ssp370,2067,0.06579353499086901,-0.04547858115406499,ch4
ssp370,2068,0.06724698417745598,-0.04643685717294202,ch4
ssp370,2069,0.06865450688827401,-0.04738211199834398,ch4
ssp370,2070,0.07008222166334602,-0.048305647068001986,ch4
ssp370,2071,0.07169533459268398,-0.049191351879339,ch4
ssp370,2072,0.07316854906585799,-0.050172403086801015,ch4
ssp370,2073,0.07442825186639299,-0.051135284674615006,ch4
ssp370,2074,0.075840988030071,-0.052114355626258005,ch4
ssp370,2075,0.07735636121490799,-0.05305371146915701,ch4
ssp370,2076,0.07887819632946902,-0.053989856637759,ch4
ssp370,2077,0.08040624235282198,-0.054922893303571016,ch4
