year,CO2,N2O,CH4,NOx,SO2,BC,OC,NH3,VOC,HC
1835,0.09572201865843416,0.006530308083874232,0.07068540612155583,-0.0004592211386646308,-0.009599264260867588,0.0032967955447068173,-0.0246741787573272,-0.0009350876200880852,0.03533576312408185,0.0
1836,0.0968481600544158,0.0066071352378023135,0.0715169991347506,-0.000507525667032583,-0.011090324262892744,0.0034610131294237076,-0.025504803117607458,-0.0009533039875737412,0.0364757702621559,0.0
1837,0.0979743014503974,0.006683962391730175,0.07234859214794538,-0.0005148682379093661,-0.011117857216406034,0.0035263197488254305,-0.02613178168349896,-0.0009716139491558976,0.037169519034406164,0.0
1838,0.09910044284637903,0.006760789545658038,0.07318018516114012,-0.0005318462748408838,-0.011551464295975427,0.0036070834775644703,-0.02678425878241183,-0.0009899603719836637,0.03798381176883043,0.0
1839,0.10022658424236064,0.0068376166995859,0.0740117781743349,-0.0005523749088719274,-0.012084793128434634,0.003682664941379805,-0.027424369135168956,-0.0010083631129472013,0.03877449767617594,0.0
1840,0.10135272563834137,0.006914443853513982,0.07484337118752965,-0.0005772996229178752,-0.012758345970440376,0.0037924924764067467,-0.028135144499821532,-0.0010268184297784724,0.03963608660460291,0.0
1841,0.10247886703432303,0.0069912710074418434,0.07567496420072442,-0.000595491313104919,-0.013203195325427882,0.0038831848144505717,-0.02883930256662155,-0.0010435614773791116,0.040483135514815534,0.0
1842,0.10360500843030462,0.007068098161369708,0.07650655721391919,-0.0006211219423960888,-0.01399922831142805,0.003891531134598194,-0.029326722521523182,-0.0010603483387248208,0.04134594382669855,0.0
1843,0.10473114982628626,0.007144925315297788,0.07733815022711407,-0.0006420962952221567,-0.014654114081524332,0.0039969495674115115,-0.03005487264108875,-0.0010771540668345282,0.042188094834866775,0.0
1844,0.10585729122226786,0.007221752469225652,0.07816974324030884,-0.0006765651518696098,-0.01591657071041566,0.004119505148336573,-0.0308145808037024,-0.0010940267710938109,0.04310374705910202,0.0
1845,0.1069834326182495,0.007298579623153514,0.07900133625350361,-0.0007191443341706963,-0.01737491551874563,0.004281911637641228,-0.03164946564618935,-0.0011108687902135848,0.0441586946216731,0.0
1846,0.1081095740142311,0.007375406777081595,0.07983292926669837,-0.0007427937728047407,-0.017569957832526253,0.004398038928887914,-0.03240448414961557,-0.0011278147668501574,0.04482159675606511,0.0
1847,0.10923571541021274,0.007452233931009458,0.08066452227989314,-0.0007927355521289984,-0.01903424565368932,0.004598324108659789,-0.03332327896952834,-0.001144813594026008,0.04589216814677015,0.0
1848,0.11036185680619434,0.00752906108493732,0.08149611529308791,-0.0008143356492146338,-0.019793487959383398,0.004629816167092092,-0.0338529102825554,-0.0011617800480500625,0.04660919926206333,0.0
1849,0.11148799820217598,0.007605888238865401,0.08232770830628268,-0.0008479968151707608,-0.020874459149505042,0.004732020572278414,-0.0345307422423806,-0.001178814363169646,0.04753645351855668,0.0
1850,0.1126141395981576,0.0076827153927932655,0.08315930131947744,-0.0008964151904525213,-0.022189888338321258,0.0048970251750257675,-0.035361028598402636,-0.0011959121229313547,0.048621199387885526,0.0
1851,0.11452094483360754,0.007994372805166062,0.08333853324784814,-0.0009114914220988467,-0.022497714859335157,0.004964604399245748,-0.035988112715735335,-0.0012080557470811365,0.049023737773832086,2.9174491196510974e-10
1852,0.11667822900811263,0.00830583796208855,0.08413817164587134,-0.0009490596528444207,-0.02332898354715787,0.005081416104975408,-0.03679356800315495,-0.0012206429708350446,0.04975873251638504,5.834898239301063e-10
1853,0.11861642286889006,0.008701707951207031,0.08545955226855494,-0.000988283724242923,-0.02414392673662881,0.0052110085371330035,-0.03765963531282527,-0.0012333325678468995,0.05058249372505502,8.752347358952129e-10
1854,0.12027347469314136,0.009109183604755116,0.08687338206568003,-0.001099271094925815,-0.027440324011858752,0.005504817047014393,-0.038857866433170185,-0.0012461168440440907,0.05214790773974563,1.1669796478602092e-09
1855,0.12161740397756368,0.009547490467838043,0.08857556524022513,-0.001121897418182557,-0.027925734703969283,0.005587901520728615,-0.03964336503681106,-0.0012587812696176134,0.05274238899840762,1.4587245598253155e-09
1856,0.12316467198448715,0.009989431427863195,0.09013370120669734,-0.001190223793595024,-0.029816632655519006,0.005733164276487032,-0.0405169825260254,-0.0012715639104139125,0.05381078391007402,1.7504694717904229e-09
1857,0.12544701424653945,0.010389287200723402,0.09189538073370124,-0.0012217116779766636,-0.03041471872087286,0.005788018947985963,-0.04121968069389461,-0.0012843600062180044,0.05446470176880066,2.042214383755422e-09
1858,0.12788544045757155,0.010727597783442941,0.09391899958828832,-0.0012648168873842928,-0.03118540474806527,0.005846309205248177,-0.04195218351805972,-0.001297249840667269,0.05514312850034373,2.3339592957205293e-09
1859,0.1304966568506482,0.011288760568944806,0.09608899630240472,-0.001345958897329651,-0.03352924274371983,0.006014357388356105,-0.04287559019555505,-0.0013101335018273555,0.05626153293120252,2.625704207685525e-09
1860,0.13338901528026695,0.011934445415579763,0.0981265343254117,-0.0014585797307024935,-0.036522468440166565,0.0062141667744186075,-0.04386247839920145,-0.001323068955737186,0.057578004003890425,2.9174491196506323e-09
1861,0.13628137370987062,0.012668403649215784,0.10034540997979627,-0.0015504608613350482,-0.03809143540210306,0.006354732586829785,-0.04448378579200055,-0.0013452293418886082,0.058322765847804964,3.209194031615742e-09
1862,0.13875130310327666,0.013371647902249912,0.10314021550520533,-0.0016115796139979392,-0.03867307332447963,0.006445602660599083,-0.04509218371549724,-0.0013674939948645562,0.05889297407464526,3.5009389435807354e-09
1863,0.14128376154044114,0.013994238648963207,0.10647281885419818,-0.0017041547056699722,-0.04156641890687671,0.0066631320885045175,-0.045968416235781316,-0.0013902134437599571,0.05998471739566673,3.792683855545842e-09
1864,0.14381621997760569,0.014593852524687794,0.1101245919720934,-0.001812486287997681,-0.044616492486017865,0.006881632171320364,-0.0468140319291932,-0.001412618981385524,0.06106338442086949,4.084428767510844e-09
1865,0.14636490732690782,0.015235551587577315,0.11361956403922127,-0.0019285323159415628,-0.04713372587986226,0.007065480367556599,-0.04761695290188478,-0.0014350850922838349,0.06203702525807965,4.376173679475951e-09
1866,0.14883483672029782,0.01590808186000955,0.11730318939368722,-0.0020198718520846857,-0.048816801796902634,0.007187573674340181,-0.048500725847908696,-0.0014578237642333851,0.06296862246772683,4.6679185914410585e-09
1867,0.15141407261007345,0.016569123696941638,0.12116180782834453,-0.0021491169935717066,-0.05260289863001555,0.007517165754849679,-0.04972780623023098,-0.0014882106546015945,0.0644496587423541,4.9596635034060565e-09
1868,0.15361861155809986,0.017280105059592658,0.12461851836739488,-0.0022229834655810294,-0.054443767408533635,0.00765543143175625,-0.05041168854185523,-0.0015110325817998796,0.06510858736489084,5.251408415371164e-09
1869,0.15535346669637706,0.01796025521270883,0.12767947134107094,-0.0023588222811527764,-0.058095215800028126,0.007867349316032389,-0.05126639794832607,-0.0015343838820969713,0.06621658718072637,5.5431533273361575e-09
1870,0.15724488310457535,0.018598320178656137,0.13012946993155738,-0.0024516846801583203,-0.05983749425718006,0.008080189211031912,-0.05249621624066768,-0.001561168518491155,0.06739979864405964,5.834898239301265e-09
1871,0.1592766318705581,0.0193284098574836,0.13178724124779345,-0.002640977461167979,-0.06451087066169342,0.00826707779362625,-0.05308109854343601,-0.0015975853858584525,0.06835813458346525,6.126643151266371e-09
1872,0.16179381603750234,0.02002778555570917,0.13310758602538636,-0.0028917467364998487,-0.07126113497114442,0.008625351990097212,-0.05399645747713714,-0.0016336768984699832,0.07007131986355249,6.4183880632313706e-09
1873,0.1647172003285208,0.02071579004737169,0.13410474713434567,-0.0031194037914986303,-0.07613875806622636,0.008851094020036155,-0.054682382214502334,-0.0016707147398002358,0.07129947343347225,6.710132975196478e-09
1874,0.16771934257546742,0.021380583210182883,0.13586202431971064,-0.003142491276898848,-0.07453455082557395,0.008768068514403593,-0.05481694391567009,-0.0017073255974522385,0.07112308651289395,7.001877887161476e-09
1875,0.17117446239909848,0.022056982037419955,0.13761625871011846,-0.003274917469433039,-0.07960942079482175,0.008939162752778987,-0.055295039331358785,-0.0017440832812294672,0.07209122687133468,7.293622799126582e-09
