year,CO2,N2O,CH4,NOx,SO2,BC,OC,NH3,VOC,HC
1895,0.2588646911074315,0.031548289847439286,0.1928587431740063,-0.007330320299322781,-0.1928626176736717,0.024175461920002216,-0.06961991213920231,-0.0028982183741164532,0.09315660955544784,1.3128521038427849e-08
1896,0.2631956948649349,0.03199487657395481,0.19448691255658207,-0.007672556210773564,-0.2003634590952628,0.02455281945994112,-0.06993990326919867,-0.0029557679450914896,0.09383259328616757,1.3420265950392845e-08
1897,0.2674488953084133,0.03245697761102693,0.1960710989777916,-0.008033028224921822,-0.2104693881568497,0.025145457429054927,-0.07054259074194427,-0.003013510075815274,0.09484955734994686,1.3712010862357953e-08
1898,0.2721245247881035,0.03291907864810301,0.19895752727702454,-0.008411289222864955,-0.22302675200469854,0.02592928493931277,-0.07142032070501925,-0.003072186258110109,0.09627596497303947,1.400375577432306e-08
1899,0.2773939415232537,0.03350920235474615,0.2023913062193909,-0.009070205396594649,-0.2435460152367193,0.02721437924703277,-0.07282435371979706,-0.0031322199885282557,0.09926308036112882,1.429550068628806e-08
1900,0.28311729047697554,0.03410323424649127,0.2058323942836164,-0.009647094675313264,-0.2566505448794114,0.02797404801661786,-0.0737925460870587,-0.003192933086759617,0.10102745506922399,1.4587245598253164e-08
1901,0.28816809421935724,0.03474771725501211,0.20924963152914264,-0.010174587089903826,-0.2682042403804989,0.02863817198681813,-0.0746599531405402,-0.0032621494814831387,0.10271508992969612,1.4878990510218164e-08
1902,0.2930002849689695,0.035737660140619014,0.2133838679830741,-0.010677623454044195,-0.2768126962380108,0.0291552109847992,-0.07520076404148088,-0.0033320085362312994,0.10447459534499924,1.5170735422183272e-08
1903,0.298003833937813,0.036909866567819534,0.21764575760913646,-0.011615797060609069,-0.3011567993586198,0.030705922347193267,-0.07695279653963531,-0.0034025301975654466,0.1088662060319763,1.5462480334148377e-08
1904,0.30255440532995603,0.038008409627330916,0.2232506663193876,-0.012162171029156857,-0.30667653475375944,0.03077389721412164,-0.07717222227873292,-0.0034719076969045772,0.10953109352726856,1.5754225246113373e-08
1905,0.3076519865249328,0.03909534656139125,0.2288537156916211,-0.012956566834720785,-0.32697681222204944,0.031844239183104896,-0.07840723303204115,-0.0035426271232311428,0.11298663898923783,1.6045970158078484e-08
1906,0.3133438322962959,0.04018998143580066,0.2347929846694059,-0.013819573724140204,-0.3483855086608285,0.0330382704651758,-0.08017909060493658,-0.0036181818811158962,0.11587111344469125,1.633771507004348e-08
1907,0.3200213458188421,0.041366096048103165,0.24116778754889084,-0.01553838652633627,-0.3846421999618895,0.035146691270303364,-0.08272526509377646,-0.0036986717514203454,0.12256692434085385,1.662945998200858e-08
1908,0.3264487431662619,0.04269368244058839,0.2463508188746019,-0.01565645713078561,-0.3689284594078141,0.03423709418130405,-0.08230581647988769,-0.0037727632040238336,0.11998020584118373,1.6921204893973586e-08
1909,0.3328446373313238,0.04403666471378282,0.2519370700895792,-0.0163222512551207,-0.388244118147246,0.035252418756631015,-0.0836236330476713,-0.003849910245704896,0.12316228539162152,1.721294980593869e-08
1910,0.339599954167896,0.04547675946527828,0.2576028240335568,-0.01726519095607164,-0.4061036898661988,0.03631154630572882,-0.08512556709770806,-0.003929063915225857,0.1268575205672166,1.7504694717903802e-08
1911,0.34652758386555443,0.04708360344781055,0.2625222140514823,-0.017893201298971373,-0.4107223863606616,0.03682335667728318,-0.08582118770594263,-0.004001225642033072,0.12879520670682962,1.779643962986879e-08
1912,0.3545816909931557,0.04826753443031702,0.2668767500028727,-0.018740571712913826,-0.4262980816734309,0.03785281859904256,-0.08733714834303831,-0.004073562608987556,0.132583457825214,1.80881845418339e-08
1913,0.36315178206215903,0.04962603101406825,0.2696513615606715,-0.020325889901596502,-0.4453263820925335,0.03930073520419148,-0.08916764303172975,-0.004148452493516113,0.13853251573659592,1.8379929453798894e-08
1914,0.3709705699639261,0.051027280774242366,0.2721445719268665,-0.019635097512659832,-0.4039665443899185,0.037005851426704615,-0.08642425798429433,-0.004216593049009152,0.13241145036228613,1.867167436576401e-08
1915,0.378930644865379,0.052339352856170786,0.2751436504638861,-0.020177756240890892,-0.4028824869339682,0.03728665266528925,-0.0861444757961321,-0.004286152214538353,0.13231895712525926,1.8963419277729114e-08
1916,0.3873599262556548,0.053395142739259084,0.2824944134569675,-0.022008634269122803,-0.4404294554177055,0.03896889083255824,-0.08726335904583732,-0.004359364283855339,0.1370531006093216,1.9255164189694116e-08
1917,0.3954450592446557,0.054598496217427885,0.2878744063822641,-0.023311845079824218,-0.4590826097939775,0.04001496362992612,-0.08761406188973378,-0.00443265882051044,0.1399382859996527,1.9546909101659217e-08
1918,0.4021535986286177,0.05536330395516316,0.2947704009424366,-0.023800214188924633,-0.4527461762647916,0.039695370171756485,-0.08664307240410682,-0.004506029450977174,0.13939090777211904,1.9838654013624213e-08
1919,0.4077208636333597,0.055569241223254,0.30265389633494016,-0.023090112561636757,-0.3840892460562329,0.03573107161581652,-0.0815299487041244,-0.004574370580619434,0.13070952231136912,2.013039892558933e-08
1920,0.4143358481121332,0.055899411405657316,0.31047436658017225,-0.026487663782189343,-0.4292827350090517,0.038744483659356316,-0.0847756210356943,-0.004656937291959356,0.1414806518099717,2.0422143837554432e-08
1921,0.4197303229348316,0.05635381450238056,0.3179692603271198,-0.025546081674183284,-0.3628463483592262,0.03578740577974514,-0.08226641443019615,-0.004724892536309359,0.13453544941176498,2.0713888749519424e-08
1922,0.4249844653997295,0.056889578907142024,0.3252224401318639,-0.02766532874852414,-0.3837018979407106,0.036838066549218916,-0.08371867017389982,-0.004812342387744294,0.1405342760065281,2.100563366148453e-08
1923,0.4299417142369219,0.0580696017045465,0.3315617232437127,-0.03057503036034538,-0.4208943355378933,0.04139583604780468,-0.08821160333826203,-0.004915113801446503,0.15578554829780245,2.129737857344953e-08
1924,0.4354144696945733,0.058632604975174266,0.3361047576009604,-0.031234148006354125,-0.4225245267668332,0.04128272968302736,-0.08943194046470941,-0.004987566227700275,0.15622415760066669,2.1589123485414642e-08
1925,0.4381349925840337,0.05884245042836709,0.33895656374401634,-0.03267767137227025,-0.4261861143853951,0.041786043528474516,-0.0905898126798698,-0.005226145342093297,0.15906316470087145,2.1880868397379747e-08
1926,0.4401982445323744,0.05902517544554476,0.34047439103254984,-0.033595510676764216,-0.4379011645721113,0.04133831481669526,-0.0902171733421238,-0.005407804685950226,0.1588690070685817,2.2172613309344746e-08
1927,0.4435440578596376,0.05923892908383584,0.3427594196559501,-0.03653501269066607,-0.4650825835605923,0.042356156485329234,-0.09188303673358482,-0.005539079134935577,0.16688690345631865,2.2464358221309854e-08
1928,0.4457796226690806,0.05962724832337168,0.34788013110053656,-0.03744485608663626,-0.4672980399592625,0.0412560307171654,-0.0911003242990493,-0.005638187021966356,0.16599514179003858,2.2756103133274955e-08
1929,0.4482342777922503,0.05987984695298763,0.35420902756553474,-0.040522606670314286,-0.5010281100229401,0.04231051719287013,-0.09250698426296768,-0.005726954002854062,0.17323320136414694,1.8241513724293498e-07
1930,0.4500474135654796,0.060089692406176724,0.36049560806186537,-0.0380261158179506,-0.4617817777978023,0.03946012138507643,-0.08899960948818793,-0.0057466127123542935,0.16343103554584087,9.939881216217272e-07
1931,0.4530648300826465,0.060838985833355175,0.3655955462127502,-0.03569557688741862,-0.4078304310692449,0.03718013855022256,-0.08688026295824497,-0.005808137530116007,0.1558515169346016,2.853682641195707e-07
1932,0.4571614692562029,0.061246727568549576,0.37029617549572,-0.0335031729956528,-0.3587882000695355,0.0351665956827203,-0.08509173124022529,-0.005828656709408022,0.14895615928541006,1.4963931747226565e-07
1933,0.4618523730061454,0.06185236558574931,0.3751124684263503,-0.03516782636395136,-0.3802212924397236,0.0360913814714276,-0.08644866672314154,-0.00586483630369458,0.1549138317868355,1.6086302499275256e-07
1934,0.4677007800474304,0.06225240938059087,0.3806114589847393,-0.037235723747357834,-0.4212800435672248,0.037696349080688335,-0.08862102263635649,-0.005889750689108837,0.1601664244408639,1.730373516728335e-07
1935,0.47447232579611,0.06274553903878413,0.3861943120992093,-0.039468622046672966,-0.4578580501778721,0.03873472872483685,-0.09015808616015407,-0.005918733309294389,0.16587333688707373,1.8624496018685115e-07
1936,0.4866084816443602,0.06339393023240694,0.3911893579398901,-0.04281086545332509,-0.4922872180546442,0.04066522622748466,-0.09258642622858007,-0.006042097503254308,0.1743585515237182,2.0057570312671522e-07
1937,0.4982281762302352,0.06421309727202391,0.395910632286356,-0.04626309667020138,-0.532474513373168,0.042024003903535966,-0.09475086924420176,-0.0061562856803803155,0.1837753329237651,2.1612721689704718e-07
1938,0.5063758382630248,0.0651718931066623,0.4004440493779961,-0.04405845827688085,-0.4957098802267225,0.04021507464240038,-0.09361547397891128,-0.006231436413370072,0.17749626744103705,2.3300571938953981e-07
1939,0.5149459293320282,0.06596003152516189,0.4070449221143013,-0.046688972616620715,-0.5292224636804339,0.041557601069859375,-0.0956290795881796,-0.006308848897418844,0.18371810056694726,2.5132652772678425e-07
1940,0.522717939781201,0.06688779873868313,0.41042260034063704,-0.05080141767785239,-0.5877295690300263,0.043473479047962345,-0.09813065342357273,-0.006375577542884182,0.19116532965848684,2.7121561064292805e-07
1941,0.5296770726612334,0.06786601706898032,0.4137053882130032,-0.052508068411931584,-0.6102485877363365,0.04479152066659356,-0.09930539253333802,-0.006446229530499321,0.19595134902102626,2.9281175922148616e-07
1942,0.5351813313012428,0.06895686218813889,0.4189099622136706,-0.052466107470517866,-0.6215777458929254,0.045690481655495135,-0.10017780619662428,-0.006473688212891418,0.19529317785524675,3.1626127332056863e-07
1943,0.5384493413144952,0.07147952421300884,0.4236105914966404,-0.05510144936631743,-0.6336199514055215,0.046356921153769104,-0.1012044801590844,-0.00653929968870916,0.2003385118868788,3.417248938948035e-07
1944,0.5386667931689756,0.0723569587396055,0.4274077107335551,-0.057744649062646876,-0.6174139974811177,0.046068671802170766,-0.10002013825707813,-0.00662844014954652,0.2052586642131315,6.99820884273772e-06
1945,0.538087119045495,0.07326530345746816,0.4306170226967016,-0.054889945083508536,-0.5303367583375418,0.041077984657511585,-0.09309776771030956,-0.006694922894929646,0.19467216379206465,0.00014417336442640858
1946,0.5380234288634476,0.0740688377566732,0.4351813432684936,-0.05696440553306874,-0.5216809302943473,0.04182882515659555,-0.09485754824561136,-0.006839816268482625,0.19913582887395728,0.0005583738318193377
1947,0.5393826324180901,0.07442233861984082,0.4414679237648242,-0.061604925269773986,-0.5841432799668097,0.04140694980852029,-0.09243013410786027,-0.006994712080621635,0.20335295330102526,0.0009674922929621824
1948,0.5397881487248505,0.07462448613267708,0.447765147368427,-0.0658758222362844,-0.6131104005492473,0.04168420546190085,-0.09370774741366372,-0.007178835431254396,0.21353549859788853,0.001373440510788029
1949,0.541382194184385,0.07481490909020758,0.4527282638873123,-0.06380373177211399,-0.5805762497586998,0.04373356131448944,-0.09732894914342856,-0.007400690895028652,0.21300757756626784,0.001779391539605922
1950,0.5441967492999932,0.07538951848629016,0.4563790724568253,-0.06967902387421307,-0.6260687005284391,0.04447651167423483,-0.09911974536045796,-0.007652824494080335,0.2267749644238958,0.0021776008804309053
1951,0.5470733561384173,0.07588655632958538,0.4616254495053172,-0.07376553608246611,-0.6678272194745818,0.045375186091082494,-0.10097813227174852,-0.008010058549717399,0.2372732670067641,0.002653514861623606
1952,0.5520616308370246,0.07655437001887076,0.4674089828954093,-0.07629968623569283,-0.6855342211462585,0.045704060032231784,-0.101745045869697,-0.008327299412750205,0.2420851430310896,0.003225486178270411
1953,0.5579883185132636,0.07778093574794899,0.4769204248944222,-0.07892518014523951,-0.6982137371093555,0.04571943138838088,-0.10207657016818428,-0.008649341151970998,0.2474855910394757,0.003833738660679925
1954,0.5635551061970624,0.07863882934903592,0.4885542050671424,-0.08095924179728838,-0.7175857552146417,0.04648355856118421,-0.10330512074163953,-0.008915813735801352,0.2518217199192632,0.0045195022014817565
1955,0.5684183228081063,0.07981506239118956,0.5013961702602739,-0.0881857313919898,-0.7843001649484971,0.04848527516575536,-0.10578717495337377,-0.009150358203358563,0.26694080749987903,0.005290714986550679
1956,0.5727025491130004,0.08117355897494058,0.5165803884339505,-0.09320337633407168,-0.8386344550139594,0.05128873282730431,-0.10815765470301462,-0.009397791999787764,0.27739457724896044,0.006176910576071647
1957,0.577159088278995,0.08246230037610468,0.53202658092271,-0.0962276563191954,-0.8662236668166706,0.05283908275625107,-0.10899320599498888,-0.009678583556834972,0.2811581799545712,0.007202299915733256
1958,0.5825382888314562,0.08349866776353418,0.5442382946432011,-0.0979562992253548,-0.8890528008729045,0.05611661219408013,-0.11134976268572001,-0.010027242661056422,0.28941854407177475,0.008310050590460876
1959,0.5896224797990528,0.08436058797957402,0.5546426035809757,-0.1017074970335654,-0.930968945935942,0.05892497489091358,-0.11292324347987832,-0.010380964151425727,0.3019416385819261,0.00949381712911209
1960,0.6022746195887061,0.08553670259187653,0.5617906346151049,-0.10802191661057893,-0.9886308248150916,0.06186063075410395,-0.1156315619937986,-0.01063727589471886,0.3100930482610316,0.010874202655728743
1961,0.6126742818394638,0.0868021133122761,0.5674069558138674,-0.11162897559462102,-1.002343533809816,0.06017903921488251,-0.11414507704261735,-0.010898283209073371,0.30878973661453857,0.012472792509994907
1962,0.6241851472499123,0.08816060989602732,0.5811833345331852,-0.11622458736752685,-1.0316352078644586,0.06074673426802728,-0.11514742629233865,-0.011346052325739278,0.31685896065040603,0.014280614853132681
1963,0.6335213384354601,0.08967057825996105,0.6003270450715564,-0.12307684054186907,-1.0670769427601994,0.0619698211176145,-0.117001994461558,-0.01186698244147398,0.3282922298100357,0.016392760071069074
