,CO2,N2O,CH4,NOx,SO2,BC,OC,NH3,VOC,HC
1907,0.3200213458188421,0.0406308739749796,0.24335883723016127,-0.01664523283076604,-0.356399045680202,0.02140639717028498,-0.07654653370040662,-0.0033903489238047467,0.12469206578251728,1.662945998200858e-08
1908,0.3264487431662619,0.041934864454072414,0.24858895726224411,-0.016771713961750742,-0.3418391192392298,0.020852399173651188,-0.07615841360889372,-0.0034582640818613944,0.12206049715128738,1.6921204893973586e-08
1909,0.3328446373313238,0.04325397717453171,0.25422596050371904,-0.017484934616812327,-0.35973648552431264,0.021470791412882086,-0.07737780275442807,-0.0035289801138092595,0.1252977495728702,1.721294980593869e-08
1910,0.33959995416789596,0.04466847634051537,0.25994318876978284,-0.01849504276678651,-0.3762846810096821,0.022115862233222285,-0.07876755768898888,-0.0036015355002591474,0.1290570550304813,1.7504694717903802e-08
1911,0.34652758386555443,0.04624676101296312,0.2649072722687092,-0.019167788187295757,-0.38056424009882034,0.022427584779310734,-0.07941122255087316,-0.003667681795270805,0.1310283379755814,1.779643962986879e-08
1912,0.3545816909931557,0.04740964934763594,0.26930136990744324,-0.02007551936067521,-0.39499625755771217,0.02305458749200949,-0.08081395642986877,-0.003733988722337597,0.1348822721441557,1.80881845418339e-08
1913,0.36315178206215903,0.0487440006343914,0.2721011892752533,-0.02177376456243705,-0.4126273654053594,0.023936453659180026,-0.08250773188308126,-0.00380263575469935,0.1409344785156489,1.8379929453798898e-08
1914,0.37097056996392613,0.05012034522216441,0.2746170508745741,-0.02103376494072065,-0.37430445988911465,0.022538734789351866,-0.07996924964614122,-0.003865096084923185,0.13470728230902823,1.867167436576401e-08
1915,0.378930644865379,0.05140909713496106,0.2776433765416495,-0.021615078892702973,-0.3733000016086621,0.022709759219299543,-0.07971036432651539,-0.00392885676925591,0.13461318536682446,1.8963419277729114e-08
1916,0.3873599262556548,0.05244612189151372,0.28506092244581865,-0.023576375904654685,-0.40809000576606974,0.023734340966315905,-0.08074567843863452,-0.003995965849785439,0.13942941237026096,1.9255164189694113e-08
1917,0.39544505924465573,0.05362808751529349,0.29048979350655785,-0.0249724183660087,-0.42537351345006164,0.0243714606768819,-0.08107018736621203,-0.004063150523141209,0.14236462289643395,1.9546909101659217e-08
1918,0.4021535986286177,0.05437930191006924,0.2974484393305524,-0.025495575484963874,-0.41950234574396583,0.02417680950912363,-0.0801717208662857,-0.004130404947096576,0.141807753885299,1.9838654013624213e-08
1919,0.4077208636333597,0.05458157894333873,0.3054035575970832,-0.02473489116940261,-0.3558866935662096,0.021762319088463735,-0.07544049522232585,-0.004193049131524477,0.13297584517275904,2.0130398925589327e-08
1920,0.4143358481121332,0.054905880831917345,0.3132950781223396,-0.028374460247227944,-0.39776175650870327,0.02359766383103518,-0.0784437490194259,-0.004268733047196611,0.1439337312028982,2.0422143837554432e-08
1921,0.4197303229348316,0.05535220757581248,0.3208580642323773,-0.027365806395653308,-0.33620359985614473,0.0217966298996305,-0.07612195448940756,-0.0043310235138919705,0.13686810857291565,2.0713888749519424e-08
1922,0.4249844653997295,0.05587844954906585,0.32817714038862383,-0.02963601385371432,-0.35552778729245216,0.022436543954402317,-0.07746574157913168,-0.004411183509053873,0.1429709465481262,2.1005633661484532e-08
1923,0.4299417142369219,0.05703749916093134,0.3345740169476857,-0.03275298231853726,-0.3899892927317141,0.02521249300027378,-0.08162309857870928,-0.004505387854629924,0.15848665486860322,2.1297378573449534e-08
1924,0.43541446969457326,0.05759049586890632,0.3391583255318176,-0.0334590509095127,-0.39149978377593136,0.025143604587754664,-0.08275228900039694,-0.004571800616260417,0.15893286905191323,2.158912348541464e-08
1925,0.4381349925840337,0.057796611624983125,0.3420360408106014,-0.03500540081409255,-0.39489251170089434,0.025450152250921145,-0.0838236800009343,-0.004790491675669528,0.16182110062009142,2.1880868397379747e-08
1926,0.4401982445323744,0.05797608897127147,0.3435676578138831,-0.03598862059039533,-0.4057473599392182,0.025177459195544274,-0.08347887301128563,-0.004957007820474188,0.16162357656221163,2.2172613309344746e-08
1927,0.44354405785963763,0.05818604345015192,0.3458734463044609,-0.03913751223014003,-0.4309329266520962,0.025797384492286326,-0.08502031344172963,-0.005077339176364214,0.16978049221619984,2.2464358221309854e-08
1928,0.4457796226690806,0.058567460881115016,0.351040680268877,-0.04011216652515257,-0.43298570855254925,0.025127343351017423,-0.08429606162240959,-0.00516818538838785,0.168873268632414,2.2756103133274955e-08
1929,0.4482342777922503,0.058815569938209585,0.35742707581666466,-0.04340915459875445,-0.4642390780024227,0.02576958748535226,-0.08559765847085768,-0.005249552716539221,0.1762368261778624,1.82415137242935e-07
1930,0.4500474135654796,0.059021685694282705,0.36377077094813276,-0.040734831146506736,-0.42787448942406814,0.024033529195117063,-0.08235224872701107,-0.005267572667774935,0.16626470432198287,9.939881216217272e-07
1931,0.45306483008264653,0.059757661522762295,0.3689170428900001,-0.038238280873792156,-0.3778846326451586,0.02264488587364594,-0.08039119571142728,-0.005323968750937926,0.15855376731059015,2.8536826411957063e-07
1932,0.4571614692562029,0.06015815624282866,0.37366037817610936,-0.03588970541676726,-0.33244342955289197,0.021418520125312555,-0.07873624902407073,-0.005342777442842884,0.1515388536688321,1.4963931747226565e-07
1933,0.4618523730061454,0.060753029926888254,0.37852042793346113,-0.03767293708312366,-0.3523027524963119,0.021981768931245826,-0.07999183530178867,-0.0053759410909838745,0.15759982399548025,1.6086302499275256e-07
1934,0.46770078004743043,0.061145963526273106,0.38406937774068983,-0.03988813705633789,-0.39034667934602374,0.022959288374685076,-0.08200193844176272,-0.005398778602786334,0.1629434893625206,1.730373516728335e-07
1935,0.47447232579611,0.061630328523445535,0.3897029520093461,-0.04228009146013181,-0.42423886967306135,0.023591722503554652,-0.08342419903761165,-0.005425345219604221,0.16874935180040726,1.8624496018685113e-07
1936,0.48660848164436027,0.062267195508522895,0.3947433786768297,-0.04586041298106481,-0.45614000422371853,0.024767508752112262,-0.0856711669339745,-0.005538425722643571,0.17738168835728196,2.0057570312671522e-07
1937,0.4982281762302352,0.06307180304780893,0.3995075465902896,-0.049558557076859404,-0.4933764637214269,0.025595084081350916,-0.087673948188892,-0.00564309512545871,0.1869617437605557,2.1612721689704718e-07
1938,0.5063758382630248,0.06401355768377037,0.4040821505343474,-0.047196875617702215,-0.45931135030050185,0.024493340024733662,-0.08662335533990782,-0.005711981261844593,0.18057380794152747,2.330057193895398e-07
1939,0.5149459293320282,0.0647876880904604,0.4107429933033505,-0.05001476945599913,-0.4903632025475103,0.025311017390058616,-0.08848656520033513,-0.005782940608773128,0.18690351907359712,2.513265277267842e-07
1940,0.522717939781201,0.06569896559382606,0.4141513583012342,-0.05442015642664204,-0.544574301886511,0.02647789949038671,-0.09080129705012618,-0.005844106726381017,0.19447987284745294,2.71215610642928e-07
1941,0.5296770726612334,0.06665979751889099,0.41746397085041376,-0.05624837705826279,-0.565439814764138,0.027280664170521038,-0.0918882951607143,-0.005908869134692506,0.1993488751855597,2.9281175922148616e-07
1942,0.5351813313012428,0.0677312544557799,0.42271582927625756,-0.05620342711198327,-0.575937105897998,0.02782818415813589,-0.0926955484442394,-0.005934038849810208,0.1986792922394191,3.162612733205686e-07
1943,0.5384493413144952,0.07020907983951365,0.4274591645623668,-0.05902649238777024,-0.587095087401326,0.02823408491506067,-0.09364554035998243,-0.005994180925500624,0.20381210540537162,3.4172489389480347e-07
1944,0.5386667931689756,0.07107091924611338,0.43129078126255527,-0.06185797519900312,-0.5720790893814333,0.02805852414727924,-0.09254965668754016,-0.006075890600156491,0.2088175663878058,6.835123178409998e-06
1945,0.538087119045495,0.07196311946037577,0.4345292503615922,-0.05879992201470795,-0.4913956777996775,0.0250189028540659,-0.08614431643575308,-0.0061368313160160975,0.19804751064879333,0.0001406361690055228
1946,0.5380234288634476,0.07275237210842862,0.4391350385490873,-0.06102215256114337,-0.48337542195028776,0.02547620877260357,-0.08777265935974492,-0.006269646317212984,0.20258856952757084,0.0005446470813729791
1947,0.5393826324180901,0.07309959000892151,0.4454787336805554,-0.06599323056478965,-0.5412513435637102,0.02521926193263513,-0.08552654823650373,-0.006411629949522527,0.20687881307656195,0.0009437010866061735
1948,0.5397881487248505,0.07329814464431313,0.45183316861370515,-0.07056835644953235,-0.5680914930135287,0.025388126893160896,-0.08670873689262842,-0.006580404700465317,0.21723790966659298,0.0013396629195498815
1949,0.541382194184385,0.07348518311128298,0.45684137587616497,-0.06834866470971958,-0.5379462299744868,0.026636304850692447,-0.09005947188186292,-0.0067837661997815,0.21670083521231556,0.0017356275760576172
1950,0.5441967492999932,0.07404957966274679,0.46052535265207034,-0.07464247165180105,-0.5800983028401139,0.027088805211429208,-0.09171651393330886,-0.007014881836326327,0.2307069295720849,0.0021240414989739773
1951,0.5470733561384173,0.07453778338272654,0.4658193939134191,-0.07902007849385312,-0.6187906155996044,0.027636150659848976,-0.09343609834530489,-0.007342336711339345,0.24138725824401402,0.002588264732143099
