"em","sector","units","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019"
"CH4","1A2g_Ind-Comb-Construction","ktCH4",1.77344990275355,1.65641159522405,1.81673340491964,2.29321589702326,2.19259088374131,2.1565943708042,2.24578466696591,2.28229675040655,2.46207151190481,2.36751171976494,4.7659212467912,4.10643946603152,4.47974320876348,4.93122925896807,5.51785464939254,6.67912921547749,7.3034484414564,6.5528001540239,6.47907363403376,7.57572020565004,6.56398626869346,6.29396276876957,6.33706660028352,5.33839643221916,5.38273154997089,5.7074609326847,6.26038776628523,5.36376944538581,5.74284787893798,5.36009971423616,5.54922840105449,6.07692188325437,8.70882541203711,8.58352139552957,9.2941262624891,8.46057885409152,10.9669089672878,9.89638092132369,8.60019702619528,7.80757908653148,5.82717355704429,6.20337115635246,8.02227187992713,9.18427616502914,8.71004906491156,8.25253160925788,8.94683795372996,8.95718739084419,9.39871036000351,9.56597293416692
"CH4","1A2g_Ind-Comb-machinery","ktCH4",2.33920482961687,2.84942335701411,3.19066305051444,3.49265551610453,3.58563735167836,3.69479199966027,4.07075401827484,4.1279395571978,4.32938383619807,4.66044737418353,10.6646730384409,10.0028256887899,10.6842617798131,11.0088079088493,11.4915626182141,11.8547759539235,11.9738394927647,12.4600236502505,12.5458459089134,12.2652200409254,13.445045637577,14.9158534930183,15.3980739925655,13.96853992647,14.8685069808895,18.1366733325146,16.750621932428,15.4227121045904,14.5570683371291,13.0088146300663,12.9577473915026,13.2735538657331,12.843837823254,12.6724520910495,13.6794272423639,14.7290777013512,16.0333178859201,17.315236035685,19.9449122389959,17.6818987441904,18.6119697202376,19.9425458644029,17.7134746873815,19.6541081826711,19.4905037163898,19.3583177817472,21.1174099444442,21.035301889394,22.0539655369468,21.6985373232587
"CH4","1A2g_Ind-Comb-mining-quarying","ktCH4",1.3810820932068,1.6145733851931,1.66175783836321,1.80473693600358,2.0014963181235,2.00822730682593,2.10567065127619,2.20142446728089,2.46399320101063,2.58335223913592,3.02167478636834,2.98457816555112,2.99855641580977,3.07353340574599,3.67485482283351,3.80093610093919,4.15294642468872,4.22297886418154,4.28991192203129,4.64556646003288,6.56857936398711,7.04066490532161,6.96034084790833,6.96050803989677,6.59093947003989,7.22630649374478,7.10927327567124,6.30794560073032,6.01656225282169,5.50825000009542,5.29536636944368,5.67732939002475,5.67710508296756,6.14614914501945,7.14260725702376,7.81448912310782,7.93871053132221,7.89019802841971,9.00018887696577,7.33814834727838,9.73327787685935,10.0536463568864,10.7275735460122,10.7471211852893,10.6884683988262,10.9456539889472,9.16704133100041,9.23237805750422,9.69895160704954,9.79027158186248
"CH4","1A2g_Ind-Comb-other","ktCH4",119.755971304921,123.316407833757,126.647023416332,132.675703620613,134.937493653701,137.919776909169,142.219091791859,152.52539766622,160.40814341491,166.484310370636,114.760604177427,113.864908243011,111.150114997221,115.134061677353,124.05092913218,121.471342110262,126.445568620857,134.625838544015,136.989018752109,133.606446070414,125.090034859763,121.042148859343,124.086890808359,114.841127928324,116.130059780943,98.7623224766513,100.593068478587,108.787597664685,111.387069229887,112.589798587154,113.072235495759,119.799204912213,121.402123778028,123.506306025431,135.04818268592,157.531555708954,167.846070475315,166.743411701396,174.697900324198,174.591260710516,209.388646831983,185.016906149447,187.889491474905,193.285121799218,184.073919711457,179.337559501327,173.226441944168,176.086411169186,181.882288976067,183.904931393535
"CH4","1A2g_Ind-Comb-textile-leather","ktCH4",2.85364647582088,3.09108944626012,3.30112013755925,3.33599636536107,3.25808274784228,3.34959525958655,3.5428563322857,3.55628838937059,3.63891882907703,3.6173708434991,6.91657817659708,7.45250712999952,7.75878047948668,7.95829187138457,8.0399644242996,7.60097628369709,7.97481555272651,8.94026679317898,9.54727296198753,9.00133954039188,9.60288146767726,10.0274600619504,10.6453356665903,10.9377472265363,11.9717484976065,14.1603879909498,13.3070318270093,12.5674399612066,12.8303998257767,11.1750625303434,13.1572612078513,12.0485755986587,11.7130802573756,11.3974409483348,13.3881487130481,12.776440729672,11.9007380632995,11.4106565065363,11.6481527858597,10.0044055608541,10.3859314713404,11.2099238277543,10.7329703506587,10.0953885074688,10.0124537101588,11.8551539669834,13.1997116898721,14.5614618112532,15.2364964102811,15.244792004894
"CH4","1A2g_Ind-Comb-transpequip","ktCH4",0.597950262198021,0.730979890979454,0.784418724899055,0.799340924692334,0.796069148523285,0.775846457180059,0.826667668017061,0.87492172088695,0.879514083227188,0.942286873852749,0.85641214162549,0.870144506140482,0.851793114524574,0.861365483419715,1.09966830906584,1.11736094784223,1.13808098930171,1.22336055858878,1.17635392614947,1.15514610990137,1.19896177234719,1.21370768549008,1.26926022245574,3.18622890000763,3.41628013240413,4.58306257862963,4.7364293839173,4.92636391408632,5.25987584773698,5.1406065838148,6.06749657146825,6.01990510126763,6.22985986337965,6.30086747139426,6.76414186439078,6.50159950273737,6.66743841957235,6.65556863526865,6.94329011292174,6.52534165555498,6.74812022910554,8.15283149804394,9.22159844789978,9.80297715590832,10.0496535491086,9.52132739284975,9.25806543637687,9.53455557141212,10.1031835580385,9.97126307719578
"CH4","1A2g_Ind-Comb-wood-products","ktCH4",0.531136138685227,0.551731769320073,0.585790188714348,0.690689405328841,0.721924491591069,0.71860145866427,0.750841860267977,0.787959679256243,0.813340106548459,0.847757284371523,1.5298866914102,1.50033351523156,1.48495901154475,1.52239778689074,1.72348200911813,3.23659283689532,3.26794941046986,3.50396341249722,3.71962046473857,3.81320480789537,1.67991348201739,1.73627104593306,1.82396881548702,2.35622391562868,2.6349129432167,3.29886556870206,3.37412313503211,3.46081555554482,3.56312705075546,3.72351458943182,3.52544860140621,3.33390593192431,3.31102966472853,3.4667817499873,4.51486380047974,4.25564660609814,4.03036585153471,4.130854047381,4.2507580303025,4.18618850434232,4.03614298134581,4.28552126230569,4.15099714421069,4.41702042400207,4.52234443779502,4.66238815232596,4.67145983370487,5.04646390530338,5.44887464584255,5.50211950147563
"CH4","1A3ai_International-aviation","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","1A3aii_Domestic-aviation","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","1A3b_Road","ktCH4",832.561970198787,883.266458778266,946.078708937897,1005.94107724424,1000.82667802947,1040.89237051407,1090.51228269729,1133.4524948336,1190.26451518933,1194.75512440464,1177.5344275756,1178.42958205999,1182.095669268,1205.10393778612,1227.39580611101,1239.0494131074,1286.54363311195,1339.18642456889,1399.16110535884,1440.06003196036,1459.73709200062,1470.72843063098,1499.12517387942,1522.97799447259,1530.08237226187,1559.47211464826,1566.24710847912,1527.58135394228,1482.98978195914,1425.5183516943,1400.99869808245,1387.1347182749,1366.32737407809,1376.12724827731,1358.30205411357,1337.36112261341,1317.37630110754,1309.05848909429,1350.41791847922,1356.63963435997,1376.91079046449,1398.90718467227,1392.6502854995,1404.21392849358,1397.19819783803,1399.49000215401,1384.18522557492,1371.94303086123,1373.10691509469,1366.38571575994
"CH4","1A3c_Rail","ktCH4",22.8199459536163,19.9161397746047,20.9580910883588,21.9403424461552,21.9846278120069,20.6965333533996,20.7837820035048,20.9474844699523,20.7859402604241,21.0842990911885,20.318721923527,19.9086001012072,18.7203941034357,16.8983167026842,17.4694641131996,16.6815491454705,16.5864943666584,16.6746195967139,16.9365107040888,16.6277111799655,16.4292015832069,15.7149332321617,15.5627585140534,14.1152152951005,13.4897742194624,13.4328785995705,13.4785676221022,12.8344297251452,12.0678509326315,11.5644342842896,14.6375099250707,14.5425391020014,14.523373804796,14.8604801256703,15.5822174473513,16.4688288329342,17.0375237353633,16.1407814047534,14.2868410825564,12.0895135310378,12.3148958748631,13.4083416978169,12.3706942040871,11.9851649332331,11.4605067134406,10.744672022888,10.3305684331255,10.2407219641958,10.3456262484218,10.419505916547
"CH4","1A3di_International-shipping","ktCH4",6.2341577537962,6.36657968903148,6.66247071172098,6.9951563536253,6.49337848320776,5.95639483509764,6.13241592105222,6.09658407802035,6.12514812201241,6.30977481782465,6.13276929886774,5.65977768398932,5.08791533634733,4.77214076447906,4.94511799859933,5.38578244392342,5.74694997776255,5.97941552521431,6.53314513171304,7.09507906246343,7.11939252026295,7.64677391713521,7.80608017338029,8.21822648283559,8.60260086250089,8.88625031608919,8.74051054021072,9.52582796103598,9.49224145885235,9.52708082004524,10.3494408619513,10.4244885858452,10.6064045842567,11.2659753722269,12.2122796846887,12.9648006492563,14.1403419778443,15.1923508125749,15.9831656351342,13.4379005284846,12.3847371853625,13.9075735350791,12.5815353635811,12.416728709252,12.5133624441501,13.2762807401636,13.9935732795881,14.5676766252058,14.7216422155365,14.6060638886983
"CH4","1A3di_Oil_Tanker_Loading","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","1A3dii_Domestic-navigation","ktCH4",2.33611560570196,2.55468499409894,2.56886470619368,2.61767705205585,2.77135307196096,2.99622522371506,2.8590386705836,2.90345420175947,3.01034487583257,3.15161295226808,3.42069599464621,3.42843096018366,3.41470879242979,3.33992031926725,7.04952720224809,8.43410246644139,7.47516240823885,7.53120072835991,7.79946260628467,7.97621797803215,8.25086561866435,7.545546625214,8.33553815899571,8.31017138067256,6.4741296149839,7.21385333256296,7.0269521119834,6.51787154178684,5.71848710254435,6.0348663827624,5.72635567181053,5.28693239372094,5.36691934419183,5.49164466265494,5.27217839096696,5.68749897936894,5.68641503186471,5.79989834945403,5.34712456184568,6.02529408928085,5.50449273800224,6.19256301596965,6.38614735141984,6.56328432948709,7.17464727684419,7.06836102164807,7.10960602953367,6.95047168220922,7.01323097917518,6.96216517890511
"CH4","1A3eii_Other-transp","ktCH4",4.62568501266329,5.23049137896168,5.67561486727604,6.21565416983279,6.8590373876724,7.49445029387147,8.0369792419013,8.78538030986397,10.2365523441124,11.3597007230835,16.7417103031808,15.6698557310512,14.7052204270914,14.2232572639445,15.0647410698841,15.8271194176715,15.5458229773778,16.3966028454237,16.7051104880361,17.8159696992265,5.97314639779531,5.46023395914216,4.74609957483172,3.5008810500042,2.97629093409845,2.55891026572436,2.44692127930137,2.34333797019887,3.25065880023057,2.51487455752519,2.72190874640661,3.52440571065451,2.46424219033915,2.07599929168803,2.53053040555054,3.19483412851196,2.72367329591642,2.68784985466498,2.54150940749347,3.46950760102592,2.57162029965687,2.26817923313685,2.40210894980869,2.55590193552219,4.00927380996693,4.76030238816807,2.7195545544423,2.4781013691355,2.54132492123529,2.63712419705316
"CH4","1A4a_Commercial-institutional","ktCH4",138.785007456517,152.042625460189,161.837080355469,166.250433420566,169.968625616449,172.623748239698,184.682157627749,185.602016233368,196.65038298836,206.564997249064,200.795953165143,202.715858666382,208.338836240199,211.037815277822,233.272225868049,242.553593142197,264.405926652579,260.70341998041,282.07249500292,289.141531087483,321.877799279821,346.738001087609,332.385734520004,322.931382627101,291.822362708842,319.508390832233,325.625329191764,308.573381669373,311.127750884644,317.843589780404,312.838955659104,317.103446599783,305.93918384826,335.084604794113,359.513200275596,366.330164758762,376.053443143057,371.401823911958,371.511361878938,362.088265031946,379.4618047965,367.29182316751,372.352137824707,387.989716116332,381.382041232906,387.401520971329,389.036714584381,388.241037097341,402.519865772906,408.065468570106
"CH4","1A4b_Residential","ktCH4",7104.86682967728,7254.63072426472,7415.03174725338,7539.86524583201,7654.82602072774,7860.49139166713,7970.22929065305,8091.48980324403,8247.46126077185,8415.49202433899,8517.57545469331,8619.89379405563,8750.72336577527,8864.19251894886,9097.47733173363,9327.53694063151,9502.69944967935,9620.66125081429,9808.91070234358,9968.47587923023,10185.1543365844,10455.1074216274,10422.8768048085,10584.5662403657,10480.2815537304,10555.2228461939,10643.8017847445,10686.2620330199,10678.0416352614,10834.2692895302,10958.1896211259,10955.5862381737,10891.9883927393,10978.5885756041,10970.1352220432,10826.8878247744,10746.0195530097,10726.8042921516,10783.2690657744,10792.9951664662,10912.1204419666,10922.4219590146,10870.3134211553,10816.3719228984,10678.3180628307,10610.2524304192,10590.2291437253,10626.2905969929,10657.0623286264,10644.8554024007
"CH4","1A4c_Agriculture-forestry-fishing","ktCH4",70.867179779245,77.9354163971372,79.3729309909059,80.1828528208295,79.3788404218964,82.5109853544556,82.6261340603275,83.6543761498969,86.3344222080813,87.9739025275736,87.2352864925845,86.6525738701152,89.2250366006575,88.7613540604824,99.8907714027628,115.857958092656,119.212423839652,122.24596641834,128.055688648605,129.539026867871,123.749722877648,118.686370464074,120.575572187126,114.629560574291,103.07420059736,101.682946196359,89.6242171265757,92.580526591115,86.8893156291978,83.9102358912309,75.3491501800699,74.1894315717132,80.6188168801177,82.1652237000264,85.6515170279294,92.8714602373839,94.2857643183437,95.071024267089,93.4225819175622,91.2039771970982,92.5524475138906,92.4302350139517,93.4171224997963,94.3200376214268,93.1639381698392,97.6333619627409,97.9354663017276,99.7759343573814,99.2951466349127,99.0107355511097
"CH4","1A5_Other-unspecified","ktCH4",22.2233957655725,28.3834615532479,31.6695597783577,36.0329672035565,37.7924782070807,40.6291206524296,44.7798071842217,48.3792754279387,52.1096256415337,57.8669007650988,57.6804944392166,59.9801310751311,58.1501191524512,62.6876084337863,47.5660014598164,43.1354639377202,45.4359069603615,52.0393485337543,41.59074134818,40.9338734799148,27.6410721125321,38.9301988911295,43.5930993277586,55.2127448008297,66.3847522960541,29.264598932105,26.1457487205464,31.7351418742141,31.3630376139217,38.345378818987,40.9957978208765,39.5638328516459,38.791711932114,36.2273979695683,36.3622810296892,35.5295970363519,32.6465355838374,34.1694644648406,36.183483594436,41.0380948254343,39.6246128208992,28.9360640624382,25.616919404141,21.2137882055101,28.9597717627601,29.5925994461325,33.1803507976368,39.8691555011653,43.2172291267727,41.7104888066239
"CH4","1B1_Fugitive-solid-fuels","ktCH4",21242.2060486893,20220.2913550266,20018.5448010405,19991.5581850455,19486.8948765245,20439.2709971002,20441.641716614,20733.7462760574,27458.0447277707,28458.6908385297,28349.8166408638,27544.0823245303,27924.191670611,27396.5572130385,27583.1968809987,27901.212526216,28523.7120343171,28906.4478808356,29280.4298182694,29706.7296604616,29028.9683915695,28085.2971927074,27562.0855239995,26618.2520488288,25894.4853927746,26495.9269537229,26213.4406948322,26033.1833013632,25427.914326582,25099.2599274057,25672.9708810132,26244.7140978634,26243.458030199,28313.9230548207,30453.9336488859,32647.6501030176,34469.5995541678,35789.2951578437,36668.7158522287,37197.0590428112,39394.0964455274,41585.2672494979,43054.2971871585,43957.5518261175,44519.7643748299,43602.4716699425,42181.464875766,42721.6433259468,45206.2523466999,46297.8951325256
"CH4","1B2_Fugitive-petr","ktCH4",89349.7354536926,94087.9068809613,101670.677281776,113885.533378218,114270.643383376,104955.727444913,116053.242503707,113418.755602014,114653.792351179,113557.396577117,103902.059966808,87133.4484803652,84440.0037577089,80104.1095911336,74810.3748997781,71892.8307234645,71807.0488073328,69516.5660572991,71687.2873917888,71493.3273752313,72947.7124569956,71540.4694395678,67877.1186867872,66215.6550489916,66668.0348379029,65989.0518403279,68610.5643391744,67525.6452559611,64007.4375275511,59952.7349714052,59786.8675170336,59359.9096123473,58727.2807706927,63127.6688067131,66502.7890252229,66123.6684754263,65933.0844699201,62671.8095715844,62908.0451007399,61716.9839282371,61172.794998441,59095.4220402655,59991.2893534045,58983.1774677212,58254.926246383,57611.7303291009,56030.6729212801,54423.9471760669,53735.7842144507,52571.5983284647
"CH4","1B2b_Fugitive-NG-distr","ktCH4",7990.40615761637,8333.3137307583,8402.55436348903,8639.06018251514,8379.71035573427,8328.30785586988,8708.66058761297,8763.45216913158,9049.44154888256,9382.05700107481,9336.13526647472,9241.52542168261,9075.7854163377,9073.33826802797,9421.79484829713,9508.59343514992,9321.635134686,9908.15793536071,10410.8973516993,10723.7240724233,11047.9721669438,11096.540261001,11119.5826141891,11084.1192356797,10775.1828570365,10638.6377180108,10996.416344616,10931.8422535923,10882.3063109091,11263.0372382837,11338.0114098026,11327.3375307537,11301.5739794677,11633.4336870634,11738.7749193799,11775.1588391933,11773.519826844,11919.5992824362,11919.9211942165,11362.4842745544,11956.5219929098,11958.3811495843,11756.710412592,11583.321950054,11431.7618343287,11253.6394535074,11270.4602669588,11092.8427157195,10856.9280070836,10828.2730400489
