"em","country","fuel","units","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019"
"CH4","bol","biomass","ktCH4",4.64279969756314,4.70965385380688,4.78941609059218,4.86836338576074,4.94703191260038,5.03230894148351,5.12140540512492,5.16196665768312,5.18315182644002,5.20685533331144,5.22133544306186,5.23799298503596,5.24870357694182,5.26971568404008,5.27248896360297,5.27593838035065,5.48815379054084,6.03202787859315,6.69412285904088,7.23287657190934,7.48637631637687,7.57010738784532,7.11909932259878,7.49471073804371,7.27725170505712,7.08949543596191,5.30696052658446,4.80527705121662,4.35870641687833,3.85390652046814,3.85204757701834,3.84556181792007,3.81943293277292,3.77818067680751,3.80361676710331,3.80953259014083,3.91728568265871,3.97849044321508,4.03651932965964,4.18318258290756,4.58313175100319,4.66576901043823,4.88827242476903,4.85352219724186,4.89096462673884,5.09226111427934,4.97906935886994,3.12006183637862,3.09808341059905,3.07772218590204
"CH4","bol","brown_coal","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","bol","coal_coke","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0.00124486676773491,0.00580937824942957,0.0071925635469128,0.00414955589244969,0.00248973353546981,0.00152150382723155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","bol","diesel_oil","ktCH4",0.0101242975287394,0.00929851320876315,0.011044443466557,0.0138362924612747,0.0157691109960792,0.0226413546753843,0.0337828288779801,0.0428026487070681,0.0510553045021663,0.0497556110771096,0.0490207346470743,0.0507647251411976,0.0423432074139776,0.0488255351009655,0.0471549505372941,0.0478886735714516,0.0490091210921698,0.055796574283871,0.0574812479303266,0.063845274332775,0.0740880545787481,0.0873375840198812,0.0864835227894595,0.0995919642166867,0.102175086851503,0.116282677861965,0.0983119133949479,0.0758927990919393,0.0781941089485272,0.082091570523324,0.106701041509971,0.108028401676669,0.115493839279041,0.130854923865133,0.150031657114965,0.168370211580104,0.186882885283299,0.203010888505707,0.21087333229511,0.208186961336485,0.227071883083183,0.247526668754016,0.269307443770738,0.29806830242481,0.309263165343094,0.313727941518426,0.321066782837142,0.343283619874331,0.351268552388657,0.362789788396779
"CH4","bol","hard_coal","ktCH4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CH4","bol","heavy_oil","ktCH4",0.00800295992072874,0.008613143447637,0.00977977362207747,0.00923727299397199,0.0099622474221325,0.0112297224783985,0.0121706818617464,0.00917962510318397,0.00881959827513351,0.00724482350954549,0.00653906504498099,0.0051516848515076,0.00598687858097044,0.00683667891839795,0.00468097159751243,0.00337029955020895,0.00124825909266998,0.000561716591701492,0.00193480159363847,0.00168514977510448,0.00156032386583748,0.0014354069934975,0.000936077947017949,0.000630008168488268,0.000453298231980881,0.000336157896123472,0.000343892982052245,0.000214327027525508,0,0,0,0,0,0,0.0078180177049856,0.00342056151496206,0.00808437855847426,0.00589341270766147,0.0135339564276508,0.0115869407352461,0.0140757636577424,0.0176489025301512,0.0546484111065028,0.020589969443924,0.0340080313773706,0.00295513589917128,0.0266482399602642,0.0885684311512596,0.08708891128005,0.0863052053216308
"CH4","bol","light_oil","ktCH4",0.257796692425565,0.264691921456482,0.278194214906098,0.292399969501284,0.313966295468897,0.347351196460628,0.364269248404728,0.39328953420053,0.414002192105758,0.429191661156106,0.415203009205015,0.398480230990001,0.334293791093649,0.373755930631071,0.36147415096405,0.367330502469228,0.352686989903349,0.397043351299723,0.393791981453788,0.402224398378608,0.394533137376959,0.396471886059921,0.398179065259861,0.388998556928979,0.401278587961858,0.428746903555951,0.417147637789512,0.467714354966965,0.494022444383626,0.452654642338208,0.354513376418633,0.33215260075432,0.333965210753399,0.335637898240139,0.357514272905322,0.353561699733043,0.385437540674686,0.450679856379003,0.53746794457064,0.589500337661538,0.649752802171552,0.693671259790022,0.723766553269591,0.773143357250709,0.818102933415014,0.842484446065464,0.888978066565414,0.915880507545348,0.899331500465156,0.891663404112226
"CH4","bol","natural_gas","ktCH4",0.00115370621429365,0.00180720841731666,0.0108954201107578,0.00617695383705549,0.0076248038082775,0.0364870503504882,0.0528870599168491,0.0542413080922868,0.0600589034832478,0.0478929963492157,0.0541635519820554,0.0883420529354378,0.115216534972871,0.113291229889466,0.102793768325098,0.112499925160672,0.122725852798403,0.127221126063584,0.125101199482521,0.192701145621883,0.209023399078012,0.24066743689112,0.285219193860359,0.311078843233402,0.388404131018082,0.428322089537268,0.76422186601586,0.7851152263352,0.713506868711861,0.740297331411148,0.633987611353049,0.681039511848929,0.752113219094637,0.840281980287229,0.931613845876398,1.05599684024603,1.22730328808332,1.4497952035002,1.7433122111746,1.87731863519442,2.34145522474207,2.69228385301774,2.97521867719064,3.30434173308262,3.59019157450306,3.7614523160532,4.0317186293704,4.21011038333747,4.4255037018848,4.42021972094192
"CH4","bol","process","ktCH4",430.144666453555,564.660159133274,664.038201854052,617.80575408693,572.46801295608,599.209512422503,662.421490119797,604.10528211052,702.819734034845,625.447629963474,592.290833313824,581.629835914705,573.548556106315,630.461636888448,585.139584606968,622.992836604007,565.437610791342,583.783928597448,657.332127008474,735.408287585025,698.463438313897,740.807480409089,802.124302351455,1003.48577396989,975.18749039758,722.758196497629,715.530345107388,794.907998365523,702.142206144857,704.876495276009,736.572744251904,702.530210725889,738.576926232378,775.072060360998,818.954416478758,861.830434084274,875.481193197707,898.155451869586,919.957418116544,922.914397359606,957.616775321824,1003.25344297177,1052.93742043686,1095.66223825955,1116.87053834233,1089.49143161523,1090.73651621233,1091.9874194238,1093.24242228643,1094.49915932434
"CH4","bra","biomass","ktCH4",314.456807333097,321.704603470163,321.17446776486,315.47542181256,311.983084119983,304.655125599132,298.07814837352,286.986574075481,271.097216967119,265.917908500879,262.032911610556,254.478694541006,228.943523319006,218.055877470932,222.101388159072,206.098610380187,190.280552575828,198.742382710307,187.780345496895,176.040630735381,159.193542407529,157.587250619417,157.812589230756,145.821767932684,145.806972861469,135.10629682771,130.944496147085,131.325646669328,132.875642007073,138.097139905457,135.210949878271,138.176379436102,150.821583052874,161.845251563358,168.107421335662,170.512202142988,173.958919451493,170.729374674441,171.313441106052,163.481070640085,161.765416238095,150.141688756851,149.86058029953,141.266675110276,146.26407711646,149.074532638536,143.86981632727,145.418627285405,143.672407010003,141.885216656707
"CH4","bra","brown_coal","ktCH4",0,0.0403566980968602,0.0656349866195382,0.0498431735099662,0.0978688613056051,0.155156022523385,0.123789757694959,0.311453788098045,0.102237288089827,0.114689723748522,0.127702632214438,0.133201358387948,0.144653281643493,0.527525475219682,0.785355591404732,1.00553373289749,0.652434650065312,1.17585972848443,1.00980640222459,0.82909117436929,0.501688324105357,0.531108368889271,0.563075575059258,0.532911150335616,0.415857468260887,0.349313583609648,0.287475327249826,0.266653938218158,0.173494128714227,0.06712004775381,0.0902346846524488,0.107470604604386,0.0946265697314354,0.0517013798368754,0.0594601915163239,0.0545582068255053,0.0713388608050636,0.0960645404123704,0.0261593322740001,0.0557562337479829,0.0826126672808739,0.0601793452879197,0.049846299058162,0.0457488637658607,0.0371774595055386,0.0343545622461299,0.0455191439323792,0.0321569053499222,0.0339975734055182,0.0345938223718526
"CH4","bra","coal_coke","ktCH4",0.374985704242456,0.416517174692594,0.450087215637968,0.462520564136254,0.472467242934883,0.578150705170318,0.675130823456952,0.892714422176964,0.964827843467025,1.102838011798,1.15257140579115,0.968557848016511,1.03818459960691,1.22592816193104,1.61011863052809,1.79910552770205,1.8015921974017,2.00922911732309,2.29395279793384,2.36482288437408,2.09626255681109,2.4129872211589,2.37618678548948,2.6321645592654,2.49413124347934,2.22891068508509,1.90525964272596,1.58689005215117,1.40140081925249,1.30330175919666,1.59268147911984,1.19407226934715,1.36311662797677,1.33447575098734,1.67910995020354,0.901293336046602,0.843107252863272,1.26425396528354,1.20730364707737,0.803359747841521,2.17901791136482,2.5240174878611,2.5645515982407,2.37576610485253,1.99449945582599,2.42160772439636,2.3676947906361,2.73616948023032,2.99568669461916,3.16361292560088
"CH4","bra","diesel_oil","ktCH4",0.790528136519532,0.854666051480662,0.977546626217439,1.15894335574432,1.27098938093877,1.43179382474196,1.65778151436917,1.78857729699967,1.94729149688774,2.09952612830441,2.23210007601362,2.18749427829496,2.21412935288704,2.19897211331995,2.28747714708635,2.43730227994278,2.72383006146197,2.87479475267676,2.95436089123093,3.0942098725413,3.04179222151442,3.1591612351497,3.21857926238556,3.34050808988768,3.50745222372792,3.90036143734646,4.23109261933023,4.65335131519113,4.87578996218248,4.96706215299866,5.21214060392297,5.43153009838485,5.48811803467839,5.63242953267861,5.96842009177879,5.88732293136794,6.30466173374946,6.65415176072764,7.19222271581553,7.33472778930229,8.75088649073195,10.212787964976,11.7101914270329,12.3310070950439,12.9205811508202,12.428023416939,12.1949689195637,12.5292266503799,12.0615763194848,12.2138541819901
"CH4","bra","hard_coal","ktCH4",0.360288141550081,0.171014026939285,0.173343926087354,0.158544487967807,0.177443251576272,0.17714145852623,0.13783318472563,0.214636302026388,0.501155099452224,0.771980359497154,1.24718969152149,2.07343393405894,3.01065239243298,3.17028097692293,2.84579763934151,2.95012150719177,3.67237338834913,3.44243298739652,3.07746482094581,2.51165444166024,2.1567477800035,2.83780432812109,2.00930886296898,1.94806431734876,2.17202994076092,2.03838370856167,2.09704019502353,2.1535666332329,1.92351592802866,2.45544971984179,2.55693654384185,2.42848356406972,2.68744399909747,3.37441142927142,4.01004378484827,4.05856577015215,4.17612877749498,4.54963567190695,4.75420569212845,3.31392675776475,4.51693397312121,5.04953696168428,4.83845966577858,4.8329024316318,5.15519481784937,5.04156838348411,4.51690300943989,5.52642427163953,6.04506155124865,6.37793861663232
"CH4","bra","heavy_oil","ktCH4",2.14278543022909,2.45763397934546,2.61411816398363,3.21959191027615,3.5233934160171,3.72371648848856,4.36947489329123,4.58640406181945,5.01471902670982,5.29150538565434,5.21791270466727,3.82485048870643,3.49504545443481,2.85951534601798,2.47830952198075,2.53223859810935,2.7975904517584,3.02219965114831,3.08994331679425,3.09723114671778,3.02852487507519,3.01134673174308,3.20087707530411,3.3404427278906,3.35581568228493,3.43144763199039,3.64540164268929,3.69422343167894,3.76903496014359,4.25498640249177,4.30079948082663,3.72891247963322,3.42057423710471,3.34809335684771,3.27772864419008,3.32776696165022,3.21899015485154,3.54852622474519,3.33710769533189,2.9432500489569,2.69180117409706,2.67879937523062,2.63545919117043,2.64111665061944,2.66723784010815,2.43036990301932,2.05319626438016,1.91885960685177,1.76340870680191,1.71599783800721
