"em","country","units","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019"
"CH4","aut","ktCH4",429.358572775186,445.830056986331,446.263959523752,450.940634816367,456.333893686035,453.261932686944,452.196022407682,454.886578152428,468.390165858794,473.791375556084,474.697750409492,472.511895649971,477.160683222982,477.246790692155,487.089000206186,493.339004928665,487.392662136771,482.615984159548,487.250463471241,477.223656864465,479.087859407865,473.909191914757,460.584286441665,458.211872691223,444.041280188161,442.256625276892,430.233616436022,416.892473735922,409.764544000084,401.523062519687,393.389003315049,387.857929015979,383.793216766419,408.433605870687,377.015099505028,369.445471393875,364.107605601639,354.304099056116,349.300714455548,345.22357982964,346.373031276222,338.154680241285,333.626890375526,338.474233766352,331.20602865333,314.956142774718,316.189389015062,318.232233775143,313.801648178812,313.520545247468
"CH4","aze","ktCH4",673.895882169754,697.550619659168,683.471123285541,781.357234698363,847.074859656335,926.676287262512,1012.70891050481,1081.72786836164,1153.66043714193,757.060492769144,767.580560155264,772.274709609248,779.23990064058,781.687315516342,785.748233257857,827.879805021396,776.891473930195,751.082403511584,1236.37088873329,1220.39551078295,932.219966375335,875.594979204903,683.704761324139,307.59760409306,295.13596302709,294.990836438156,291.925086838533,297.253932266027,311.700467123008,339.785065086818,340.322268565719,348.932020487563,344.081802622322,354.090799193033,358.464347793727,394.980492127689,432.068742234445,506.990178163264,647.800256369457,623.803783765441,617.647297685208,624.093277857233,638.486552184209,661.585170267308,655.936629902013,641.087423944206,642.308689542905,643.236223799762,644.215914359943,645.226722493165
"CH4","bdi","ktCH4",60.7888511050806,61.4627681006705,63.9176252106213,65.4483794656311,66.1060900003417,67.7955055116224,68.363743188766,69.2347170330956,70.1202827470697,71.8005011517405,66.0853385692833,61.2106152847598,62.4556952615055,63.5883376766837,65.4258241823781,64.792548774462,69.9318727725129,69.8462608317562,71.749123160663,73.2436176785763,80.3963167761663,80.981245445104,80.8127614937925,82.0206206165964,78.881823923799,82.8262531944108,86.2416225515382,88.5563491863295,82.1660497365304,78.6804872235799,90.9444899866638,94.3452786051895,94.0235131981321,96.0403680690102,99.6831888152838,102.701798049396,107.576438059372,110.903222586696,114.942513040302,120.348720131065,126.059106516248,115.259484210096,115.607670600719,119.093336890656,123.2379238334,125.511565170828,127.936750746561,130.577559567839,132.500836563504,134.450256158741
"CH4","bel","ktCH4",540.954457186628,552.136366466828,547.838989700559,561.741172066414,570.647557260063,566.936925251986,566.310017539789,567.827186535439,568.718625936277,573.395652613594,574.557493947854,572.528293365505,567.800019216379,566.692880730282,574.505019008118,576.049582373653,565.361412318476,556.953571702305,538.539854118558,538.526018920493,540.057890818535,533.761868389463,530.29303686201,525.253371620357,530.941036504472,538.545245633452,525.868641906572,518.670008712733,511.082255781137,506.845918458726,494.325918952179,480.952708214318,468.198271553965,450.562988562457,450.877353430308,441.348174893172,436.931777932565,435.32906745394,426.218768645795,429.287187364966,431.581007606126,423.653569479341,421.749836048901,426.892939314227,420.17707100122,425.88919483453,427.626708716706,422.286646695576,422.937439288993,423.201048812946
"CH4","ben","ktCH4",63.989797848341,65.6776733155488,68.950682577308,72.7173073171652,72.1521590661002,76.0692003795982,77.5601128699949,79.4051501605594,81.4046110002465,83.4935669104406,87.6302125405571,90.1832547803894,92.9099683728595,96.3727577530598,99.1524488644577,102.968932168848,98.134457975552,99.7340403254509,101.904611204767,103.197815601544,109.182674987119,111.885329920114,114.788201103279,116.996165400971,125.060411073785,120.596667034259,126.828331331064,128.746917670541,130.35051938233,137.472813359214,139.682918783071,144.746114418971,148.577733057384,152.486629823915,157.074121972184,161.61091499904,167.955941697604,172.964089107111,178.597349929157,183.560706688238,202.395252418177,208.616563103947,214.512536760268,224.795770644016,233.257442437615,237.224771969694,241.390458430282,245.161111275476,248.436070513018,251.732108322439
"CH4","bfa","ktCH4",181.206911374727,184.761774640369,178.872668216606,173.230752959118,177.656624835729,185.455323932584,191.250177952065,193.187470860946,200.055534773093,208.024264435794,213.890907289481,222.271775527415,227.455272685407,233.156747635318,240.960595372206,267.61455765879,272.854176876808,279.548349650356,287.37847965741,294.692728374247,312.88208539285,320.955621469097,331.469716059457,343.185813534158,353.390984584814,368.497933466591,385.697717162678,402.562181133553,402.225983908027,406.898444545188,362.288874452432,388.366537047358,395.634382600067,490.06327326864,511.972500398491,528.652208561018,541.217556774128,555.838714126418,579.917467109499,595.684579706644,619.210607866063,638.221999182073,653.5295668518,667.331692372397,686.171945779795,691.764400547901,697.142972027511,702.95445954672,707.406955781797,711.956877989021
"CH4","bgd","ktCH4",2306.06819110618,2241.06932521952,2271.43365901751,2271.0550757076,2287.01976379619,2368.09000047998,2367.9100296524,2414.52226164916,2562.17355286613,2632.95108597893,2342.1133474948,2385.34009650194,2426.73616647957,2374.41096351411,2430.88535054524,2483.44812248119,2541.97722833586,2540.80357413573,2581.65436157253,2645.09446650879,2681.7365378218,2688.59328623542,2725.60874597872,2740.39082172667,2785.70631075761,2831.31464764491,2828.36333444899,2861.96573578122,2859.08056597235,2955.50505808312,3000.88012056313,3027.3803123622,3085.11602368686,3129.05723086672,3126.29165869205,3201.06911694118,3264.71407319603,3311.56808388433,3438.43266696926,3500.93031114813,3573.72196203685,3606.04727045673,3640.79754493356,3720.15053058733,3758.84888014557,3800.70912547607,3816.64128547969,3829.61706582087,3840.47278722398,3866.93766224978
"CH4","bgr","ktCH4",434.28676984113,451.742897385241,465.697056343662,470.906673642737,475.74055570336,495.635265511518,512.742581775898,516.416541289576,594.363812338179,607.415834668955,621.437266797079,617.825352758976,630.017045614529,627.576852959077,630.527515747305,612.492443925749,611.449809107035,608.937859280448,595.970168402246,586.738803012619,554.086453678472,522.166862293389,504.637186664925,467.11564267521,429.000887927546,416.299027417047,410.071914333392,394.038363594665,374.593895804055,360.178617722299,356.829912422367,338.751133905034,349.035834852491,357.59992613166,338.278679471086,334.338083685385,325.370670917081,324.617654322136,320.301479909317,314.66397511746,312.084429342171,320.286040962843,307.082849088576,288.469702551241,290.1446222075,307.336951328636,302.066204659291,303.808759669737,295.528550123902,275.725180364457
"CH4","bhr","ktCH4",38.494299089091,39.0799445328462,40.2610741821654,47.8382155464065,53.8341924665161,51.8031347770915,54.8977197786782,61.3322323253148,62.8398322833206,67.0328574583021,67.6493007167475,72.5105107456798,70.256418008854,70.7309148614741,74.6441263523881,85.3736711491131,98.0819208154635,97.3542923001987,102.210806951495,105.13845623022,109.449518227146,105.029690944319,117.48331255896,123.947057537748,125.592375740229,127.924156593441,131.546926968,141.202289790006,146.257031743785,150.022439772974,151.740297587453,156.568757195591,161.717641018923,165.315831106996,163.921578985974,180.011034316507,189.118793925437,195.590503314094,208.221302687387,210.778366182105,219.687315139865,221.995133852767,221.280250459152,241.175061754791,251.328304729195,247.953448806381,247.990010780368,248.456157903721,248.06744344094,250.160282891254
"CH4","bhs","ktCH4",2.48071894859195,2.73583054943098,2.7806630424778,2.93114827483212,2.7900014940772,2.85879310579492,2.82275711300756,3.11583097305344,2.93679048916298,2.95305917935925,3.14426050562874,3.0687276526483,3.10901699507491,3.11275768786326,3.15550779662828,3.07512208029817,3.12636617118832,3.23877188247936,3.31772199580666,3.40252236387801,3.52241823692058,3.58138089900673,3.73555833419656,3.81917954436219,3.94508819568019,4.09328428411153,4.29508281626562,4.29446829848463,4.36914943068432,4.35648857628594,4.36507200812721,4.34519373016868,4.44376812396317,4.65853722746762,4.79252448373198,4.91139587276767,4.94354801631287,4.98763487026047,4.84562274011422,4.92662813435141,4.87067305915352,5.1348590619608,5.173307186465,5.19039048079457,5.19945519833993,5.24756333910767,5.28895353165185,5.31630333631653,5.36741928684266,5.40929431733521
"CH4","bih","ktCH4",165.345031195132,170.239803580051,173.334749944447,179.182509817537,187.229401364798,194.009715778767,195.085743599446,196.838500927618,200.83827742536,204.202524501973,203.313500673868,213.894902236887,222.836546445895,232.307134182344,240.082256702899,242.498078216783,241.849884678588,244.307550841558,248.22458780414,243.408365128166,247.862924385198,229.506876279761,202.149188943538,187.135998357397,110.806962878638,99.7233816926778,89.5544427850896,118.286616646224,127.864106638072,129.144919034028,132.886893213497,131.227378585132,129.857305935478,142.132946942696,145.509418006359,148.821139613717,158.689751642176,153.40299356804,159.785035673032,159.244948655942,158.64963499975,165.146870088026,160.164236312446,158.37575527709,181.598696837407,188.793870591933,181.564968290301,180.705373075645,211.064061142278,184.887990405731
"CH4","blr","ktCH4",951.797453226149,1025.1446365674,1063.57127970569,1095.80166320267,1133.89131706551,1173.19856950513,1201.74277644175,1226.74967039847,1262.36991471119,1295.23822321754,1327.49623283915,1353.47832911194,1384.51945705915,1417.23064454917,1453.73202429596,1483.24405257953,1506.8243242493,1532.5526456943,1542.58100622293,1568.02332331934,1584.88165575994,1546.57735003679,1506.55311599148,1479.07617109599,1256.94435567276,1247.02014370405,1406.84324939052,1406.89746765315,1379.69790976317,1472.77890509092,1492.23048823073,1606.81952836565,1561.74938469015,1864.45912575369,1920.84363588307,1961.58109344127,2042.4341191414,2053.36082166696,2123.99758776,2196.82517027596,2197.27312876503,2381.68431253099,2227.46841611009,2235.81192133055,2242.56050826776,2256.0124837555,2251.08830502131,2249.27999094261,2244.16393031518,2238.04228518397
"CH4","blz","ktCH4",4.6351015802848,4.98068220336675,5.11855217926657,5.26813709216855,5.56612108062005,5.72077817330869,5.79933496642855,5.89223172729471,5.94626780164411,6.0027102801859,6.05867492103004,6.12771067315647,6.20079245101983,6.27317949144773,6.33939133135245,6.34355431848813,6.40593153229569,6.47942667803832,6.64038317201066,6.99262238568129,7.47100265090694,7.38063719093208,8.15504722869989,7.66482798122936,7.86865147678579,6.90633275256165,7.01860205964038,7.52474345670941,7.99891338765525,8.6997681438759,8.05630868357426,8.4696026731953,8.53828466225019,8.62878665049175,8.76238116194585,8.79029918307955,9.63915286265268,10.124722037763,10.5729650402355,11.5432587137569,11.8440287300475,12.3190724030952,12.5560439656185,13.2227161762855,12.219109769126,12.2818367929734,12.3753812269448,12.4794337760021,12.5992260191201,12.7170657420888
